ISO3,COUNTRY,ADM_NAME,year,month,ndvi,data_status
ETH,Ethiopia,Debub Mirab Shewa,2021,10,0.6186557047833668,original
ETH,Ethiopia,Debub Omo,2021,10,0.4880645488409509,original
ETH,Ethiopia,Debub Wollo,2021,10,0.5266546117791191,original
ETH,Ethiopia,Debubawi,2021,10,0.4303367361618695,original
ETH,Ethiopia,Fafan,2021,10,0.3493017142857141,original
ETH,Ethiopia,Gamo Gofa,2021,10,0.693348167891523,original
ETH,Ethiopia,Guji,2021,10,0.6204815537607389,original
ETH,Ethiopia,Gurage,2021,10,0.6926580808385038,original
ETH,Ethiopia,Hadiya,2021,10,0.6824272423179086,original
ETH,Ethiopia,Horo Guduru,2021,10,0.7027736790823327,original
ETH,Ethiopia,Ilubabor,2021,10,0.8085710713544035,original
ETH,Ethiopia,Jimma,2021,10,0.7683070942618395,original
ETH,Ethiopia,Keffa,2021,10,0.8003425752607366,original
ETH,Ethiopia,Kelem Wellega,2021,10,0.7963018380212165,original
ETH,Ethiopia,Mehakelegnaw,2021,10,0.3731034723709268,original
ETH,Ethiopia,Mirab Arsi,2021,10,0.6606792309709494,original
ETH,Ethiopia,Mirab Gojjam,2021,10,0.6585308034760617,original
ETH,Ethiopia,Mirab Hararghe,2021,10,0.5704362542062217,original
ETH,Ethiopia,Mirab Shewa,2021,10,0.6892145695157541,original
ETH,Ethiopia,Mirab Welega,2021,10,0.7748228858767751,original
ETH,Ethiopia,Misraq Gojjam,2021,10,0.6314533092889983,original
ETH,Ethiopia,Misraq Harerge,2021,10,0.5386166566423216,original
ETH,Ethiopia,Misraq Shewa,2021,10,0.4773710663119611,original
ETH,Ethiopia,Misraq Wellega,2021,10,0.7419117271462345,original
ETH,Ethiopia,Misraqawi,2021,10,0.3527546470986169,original
ETH,Ethiopia,North Shewa,2021,10,0.5667446067669238,original
ETH,Ethiopia,Semen Gondar,2021,10,0.6252586101332549,original
ETH,Ethiopia,Semen Wello,2021,10,0.4864695452830737,original
ETH,Ethiopia,Sidama,2021,10,0.7267234161414782,original
ETH,Ethiopia,Silti,2021,10,0.6295771358413642,original
ETH,Ethiopia,Wag Himra,2021,10,0.3343142955027604,original
ETH,Ethiopia,Agew Awi,2021,11,0.6375632046005002,original
ETH,Ethiopia,Alaba,2021,11,0.419527924423451,original
ETH,Ethiopia,Arsi,2021,11,0.5254005679152214,original
ETH,Ethiopia,Bale,2021,11,0.4962375070461776,original
ETH,Ethiopia,Bench Maji,2021,11,0.6122972611653172,original
ETH,Ethiopia,Borena,2021,11,0.4175607295739251,original
ETH,Ethiopia,Debub Gondar,2021,11,0.3946946264870617,original
ETH,Ethiopia,Debub Mirab Shewa,2021,11,0.4918241076621114,original
ETH,Ethiopia,Debub Omo,2021,11,0.4198895689650648,original
ETH,Ethiopia,Debub Wollo,2021,11,0.4404789216124884,original
ETH,Ethiopia,Debubawi,2021,11,0.3483844941004489,original
ETH,Ethiopia,Fafan,2021,11,0.276162298544288,original
ETH,Ethiopia,Gamo Gofa,2021,11,0.6056985431127088,original
ETH,Ethiopia,Guji,2021,11,0.6213285143821412,original
ETH,Ethiopia,Gurage,2021,11,0.5927996506234562,original
ETH,Ethiopia,Hadiya,2021,11,0.5479485603253207,original
ETH,Ethiopia,Horo Guduru,2021,11,0.6146860845999761,original
ETH,Ethiopia,Ilubabor,2021,11,0.7669982297924045,original
ETH,Ethiopia,Jimma,2021,11,0.6998157534023246,original
ETH,Ethiopia,Keffa,2021,11,0.7574145710935004,original
ETH,Ethiopia,Kelem Wellega,2021,11,0.7455774747461962,original
ETH,Ethiopia,Mehakelegnaw,2021,11,0.2961747292317053,original
ETH,Ethiopia,Mirab Arsi,2021,11,0.5662505305756267,original
ETH,Ethiopia,Mirab Gojjam,2021,11,0.5551387599246114,original
ETH,Ethiopia,Mirab Hararghe,2021,11,0.4569441489070669,original
ETH,Ethiopia,Mirab Shewa,2021,11,0.5642301658889808,original
ETH,Ethiopia,Mirab Welega,2021,11,0.7226315311679522,original
ETH,Ethiopia,Misraq Gojjam,2021,11,0.4968553699940021,original
ETH,Ethiopia,Misraq Harerge,2021,11,0.4171677170748006,original
ETH,Ethiopia,Misraq Shewa,2021,11,0.3658832486041011,original
ETH,Ethiopia,Misraq Wellega,2021,11,0.6620676334007692,original
ETH,Ethiopia,Misraqawi,2021,11,0.3060479921452194,original
ETH,Ethiopia,North Shewa,2021,11,0.4460148205437494,original
ETH,Ethiopia,Semen Gondar,2021,11,0.4939608975838718,original
ETH,Ethiopia,Semen Wello,2021,11,0.4141553475909968,original
ETH,Ethiopia,Sidama,2021,11,0.6784895326141889,original
ETH,Ethiopia,Silti,2021,11,0.4674985290029649,original
ETH,Ethiopia,Wag Himra,2021,11,0.2827626016260162,original
ETH,Ethiopia,Agew Awi,2021,12,0.4843785215135598,original
ETH,Ethiopia,Alaba,2021,12,0.2986593011947763,original
ETH,Ethiopia,Arsi,2021,12,0.3810238408985578,original
ETH,Ethiopia,Bale,2021,12,0.3709392548358013,original
ETH,Ethiopia,Bench Maji,2021,12,0.5362695889704776,original
ETH,Ethiopia,Borena,2021,12,0.3440108639936541,original
ETH,Ethiopia,Debub Gondar,2021,12,0.3208251330722105,original
ETH,Ethiopia,Debub Mirab Shewa,2021,12,0.3696192743166616,original
ETH,Ethiopia,Debub Omo,2021,12,0.3518295846351772,original
ETH,Ethiopia,Debub Wollo,2021,12,0.3459360239106344,original
ETH,Ethiopia,Debubawi,2021,12,0.2909117265903261,original
ETH,Ethiopia,Fafan,2021,12,0.2326514117937329,original
ETH,Ethiopia,Gamo Gofa,2021,12,0.4753578122574031,original
ETH,Ethiopia,Guji,2021,12,0.4911006707344578,original
ETH,Ethiopia,Gurage,2021,12,0.4622096470092163,original
ETH,Ethiopia,Hadiya,2021,12,0.4076092267077689,original
ETH,Ethiopia,Horo Guduru,2021,12,0.4844882309209756,original
ETH,Ethiopia,Ilubabor,2021,12,0.6858053163914377,original
ETH,Ethiopia,Jimma,2021,12,0.5969321240936417,original
ETH,Ethiopia,Keffa,2021,12,0.6674457724188186,original
ETH,Ethiopia,Kelem Wellega,2021,12,0.6240353559583787,original
ETH,Ethiopia,Mehakelegnaw,2021,12,0.2518074434514084,original
ETH,Ethiopia,Mirab Arsi,2021,12,0.4593281661414736,original
ETH,Ethiopia,Mirab Gojjam,2021,12,0.4327674248044963,original
ETH,Ethiopia,Mirab Hararghe,2021,12,0.3506650528000442,original
ETH,Ethiopia,Mirab Shewa,2021,12,0.4292297730145601,original
ETH,Ethiopia,Mirab Welega,2021,12,0.608166994164417,original
ETH,Ethiopia,Misraq Gojjam,2021,12,0.3703520931898445,original
ETH,Ethiopia,Misraq Harerge,2021,12,0.33595063129505,original
ETH,Ethiopia,Misraq Shewa,2021,12,0.2874678700889753,original
ETH,Ethiopia,Misraq Wellega,2021,12,0.5437029970891266,original
ETH,Ethiopia,Misraqawi,2021,12,0.2726931289461816,original
ETH,Ethiopia,North Shewa,2021,12,0.3454826956619837,original
ETH,Ethiopia,Semen Gondar,2021,12,0.3683311217775235,original
ETH,Ethiopia,Semen Wello,2021,12,0.3393867932832285,original
ETH,Ethiopia,Sidama,2021,12,0.5891502457430674,original
ETH,Ethiopia,Silti,2021,12,0.3381011675315047,original
ETH,Ethiopia,Wag Himra,2021,12,0.2457824966069756,original
ETH,Ethiopia,Agew Awi,2009,1,0.3431703197585929,original
ETH,Ethiopia,Alaba,2009,1,0.3121565087524313,original
ETH,Ethiopia,Arsi,2009,1,0.3592632150787478,original
ETH,Ethiopia,Bale,2009,1,0.3746122914934829,original
ETH,Ethiopia,Bench Maji,2009,1,0.4950402668108444,original
ETH,Ethiopia,Borena,2009,1,0.3296082747616416,original
ETH,Ethiopia,Debub Gondar,2009,1,0.2619459926439859,original
ETH,Ethiopia,Debub Mirab Shewa,2009,1,0.3643883932465835,original
ETH,Ethiopia,Debub Omo,2009,1,0.3457204017244345,original
ETH,Ethiopia,Debub Wollo,2009,1,0.3095367238851682,original
ETH,Ethiopia,Debubawi,2009,1,0.2579713926885014,original
ETH,Ethiopia,Fafan,2009,1,0.2126864732297062,original
ETH,Ethiopia,Gamo Gofa,2009,1,0.4320235294419737,original
ETH,Ethiopia,Guji,2009,1,0.4831490271283378,original
ETH,Ethiopia,Gurage,2009,1,0.4367374314800316,original
ETH,Ethiopia,Hadiya,2009,1,0.3915405502902305,original
ETH,Ethiopia,Horo Guduru,2009,1,0.4381995577240082,original
ETH,Ethiopia,Ilubabor,2009,1,0.6240810599709262,original
ETH,Ethiopia,Jimma,2009,1,0.553375665768757,original
ETH,Ethiopia,Keffa,2009,1,0.6212426942432943,original
ETH,Ethiopia,Kelem Wellega,2009,1,0.4959731695739131,original
ETH,Ethiopia,Mehakelegnaw,2009,1,0.210078438278353,original
ETH,Ethiopia,Mirab Arsi,2009,1,0.4410954744448296,original
ETH,Ethiopia,Mirab Gojjam,2009,1,0.3237100330868869,original
ETH,Ethiopia,Mirab Hararghe,2009,1,0.347599296227396,original
ETH,Ethiopia,Mirab Shewa,2009,1,0.4179504525663634,original
ETH,Ethiopia,Mirab Welega,2009,1,0.4773687782385631,original
ETH,Ethiopia,Misraq Gojjam,2009,1,0.329009783351103,original
ETH,Ethiopia,Misraq Harerge,2009,1,0.3444738615208357,original
ETH,Ethiopia,Misraq Shewa,2009,1,0.3001766071297677,original
ETH,Ethiopia,Misraq Wellega,2009,1,0.461684517742665,original
ETH,Ethiopia,Misraqawi,2009,1,0.2235857674383643,original
ETH,Ethiopia,North Shewa,2009,1,0.320935687322648,original
ETH,Ethiopia,Semen Gondar,2009,1,0.2873359055819234,original
ETH,Ethiopia,Semen Wello,2009,1,0.2991663730980917,original
ETH,Ethiopia,Sidama,2009,1,0.525649985154394,original
ETH,Ethiopia,Silti,2009,1,0.3494435391957005,original
ETH,Ethiopia,Wag Himra,2009,1,0.2151070489254324,original
ETH,Ethiopia,Agew Awi,2009,2,0.299738525219371,original
ETH,Ethiopia,Alaba,2009,2,0.2850945123645458,original
ETH,Ethiopia,Arsi,2009,2,0.3527739334363554,original
ETH,Ethiopia,Bale,2009,2,0.3440590771208174,original
ETH,Ethiopia,Bench Maji,2009,2,0.4698299728411205,original
ETH,Ethiopia,Borena,2009,2,0.3089697963782585,original
ETH,Ethiopia,Debub Gondar,2009,2,0.2272659593764366,original
ETH,Ethiopia,Debub Mirab Shewa,2009,2,0.3336462361878454,original
ETH,Ethiopia,Debub Omo,2009,2,0.3437542518489129,original
ETH,Ethiopia,Debub Wollo,2009,2,0.2846224167360676,original
ETH,Ethiopia,Debubawi,2009,2,0.2340849703572216,original
ETH,Ethiopia,Fafan,2009,2,0.2015436762891682,original
ETH,Ethiopia,Gamo Gofa,2009,2,0.405853501656051,original
ETH,Ethiopia,Guji,2009,2,0.4493941244477077,original
ETH,Ethiopia,Gurage,2009,2,0.4220696775294661,original
ETH,Ethiopia,Hadiya,2009,2,0.3887799839307383,original
ETH,Ethiopia,Horo Guduru,2009,2,0.3822144493995057,original
ETH,Ethiopia,Ilubabor,2009,2,0.5809481571073659,original
ETH,Ethiopia,Jimma,2009,2,0.5540865755684671,original
ETH,Ethiopia,Keffa,2009,2,0.6261756273625724,original
ETH,Ethiopia,Kelem Wellega,2009,2,0.4401346913845919,original
ETH,Ethiopia,Mehakelegnaw,2009,2,0.190272427842081,original
ETH,Ethiopia,Mirab Arsi,2009,2,0.4411917129388632,original
ETH,Ethiopia,Mirab Gojjam,2009,2,0.2761491982370592,original
ETH,Ethiopia,Mirab Hararghe,2009,2,0.3272638531721068,original
ETH,Ethiopia,Mirab Shewa,2009,2,0.3799965140685717,original
ETH,Ethiopia,Mirab Welega,2009,2,0.4325672363086454,original
ETH,Ethiopia,Misraq Gojjam,2009,2,0.2772291713866861,original
ETH,Ethiopia,Misraq Harerge,2009,2,0.3097137586519639,original
ETH,Ethiopia,Misraq Shewa,2009,2,0.3028147783610382,original
ETH,Ethiopia,Misraq Wellega,2009,2,0.402701298368716,original
ETH,Ethiopia,Misraqawi,2009,2,0.2019063693250149,original
ETH,Ethiopia,North Shewa,2009,2,0.3061579462325469,original
ETH,Ethiopia,Semen Gondar,2009,2,0.2464707185729122,original
ETH,Ethiopia,Semen Wello,2009,2,0.2719020167725837,original
ETH,Ethiopia,Sidama,2009,2,0.5108795698924733,original
ETH,Ethiopia,Silti,2009,2,0.3487494324499631,original
ETH,Ethiopia,Wag Himra,2009,2,0.1921714722430853,original
ETH,Ethiopia,Agew Awi,2009,3,0.2987324668793095,original
ETH,Ethiopia,Alaba,2009,3,0.2548063350930814,original
ETH,Ethiopia,Arsi,2009,3,0.3089382917943908,original
ETH,Ethiopia,Bale,2009,3,0.3154994949782971,original
ETH,Ethiopia,Bench Maji,2009,3,0.5153267593547253,original
ETH,Ethiopia,Borena,2009,3,0.2807650887068866,original
ETH,Ethiopia,Debub Gondar,2009,3,0.2185808521753666,original
ETH,Ethiopia,Debub Mirab Shewa,2009,3,0.2886335417272463,original
ETH,Ethiopia,Debub Omo,2009,3,0.3383583779142897,original
ETH,Ethiopia,Debub Wollo,2009,3,0.2636050288730889,original
ETH,Ethiopia,Debubawi,2009,3,0.2167040751569154,original
ETH,Ethiopia,Fafan,2009,3,0.188850559585492,original
ETH,Ethiopia,Gamo Gofa,2009,3,0.3680239532100219,original
ETH,Ethiopia,Guji,2009,3,0.3947955974417437,original
ETH,Ethiopia,Gurage,2009,3,0.371084115414734,original
ETH,Ethiopia,Hadiya,2009,3,0.3459150608336336,original
ETH,Ethiopia,Horo Guduru,2009,3,0.3714854615565762,original
ETH,Ethiopia,Ilubabor,2009,3,0.5946050514179348,original
ETH,Ethiopia,Jimma,2009,3,0.5404288547735709,original
ETH,Ethiopia,Keffa,2009,3,0.6685480347952816,original
ETH,Ethiopia,Kelem Wellega,2009,3,0.4584672580318492,original
ETH,Ethiopia,Mehakelegnaw,2009,3,0.1886781170755896,original
ETH,Ethiopia,Mirab Arsi,2009,3,0.3923483559589276,original
ETH,Ethiopia,Mirab Gojjam,2009,3,0.2640922073826593,original
ETH,Ethiopia,Mirab Hararghe,2009,3,0.292420581074057,original
ETH,Ethiopia,Mirab Shewa,2009,3,0.3476905035190936,original
ETH,Ethiopia,Mirab Welega,2009,3,0.4298691270746937,original
ETH,Ethiopia,Misraq Gojjam,2009,3,0.2608434114080098,original
ETH,Ethiopia,Misraq Harerge,2009,3,0.2883874633634064,original
ETH,Ethiopia,Misraq Shewa,2009,3,0.2498285821801408,original
ETH,Ethiopia,Misraq Wellega,2009,3,0.3833601632991025,original
ETH,Ethiopia,Misraqawi,2009,3,0.1933846972714972,original
ETH,Ethiopia,North Shewa,2009,3,0.2720705311662055,original
ETH,Ethiopia,Semen Gondar,2009,3,0.2460799107363699,original
ETH,Ethiopia,Semen Wello,2009,3,0.2488579911590881,original
ETH,Ethiopia,Sidama,2009,3,0.4659603497551537,original
ETH,Ethiopia,Silti,2009,3,0.3088421191623426,original
ETH,Ethiopia,Wag Himra,2009,3,0.1924103022756318,original
ETH,Ethiopia,Agew Awi,2009,4,0.2990999622801327,original
ETH,Ethiopia,Alaba,2009,4,0.3219165045846069,original
ETH,Ethiopia,Arsi,2009,4,0.4242198494672807,original
ETH,Ethiopia,Bale,2009,4,0.5213225126721514,original
ETH,Ethiopia,Bench Maji,2009,4,0.6835714624302169,original
ETH,Ethiopia,Borena,2009,4,0.486620302940791,original
ETH,Ethiopia,Debub Gondar,2009,4,0.2131234295983619,original
ETH,Ethiopia,Debub Mirab Shewa,2009,4,0.3240892937627215,original
ETH,Ethiopia,Debub Omo,2009,4,0.4977154941714711,original
ETH,Ethiopia,Debub Wollo,2009,4,0.2828754647569362,original
ETH,Ethiopia,Debubawi,2009,4,0.2279549563189588,original
ETH,Ethiopia,Fafan,2009,4,0.2404029745867257,original
ETH,Ethiopia,Gamo Gofa,2009,4,0.540855237299193,original
ETH,Ethiopia,Guji,2009,4,0.613914825907176,original
ETH,Ethiopia,Gurage,2009,4,0.4274203792944198,original
ETH,Ethiopia,Hadiya,2009,4,0.4264391926015808,original
ETH,Ethiopia,Horo Guduru,2009,4,0.3922862386671378,original
ETH,Ethiopia,Ilubabor,2009,4,0.6759288836500972,original
ETH,Ethiopia,Jimma,2009,4,0.6199557146676573,original
ETH,Ethiopia,Keffa,2009,4,0.7599955737350268,original
ETH,Ethiopia,Kelem Wellega,2009,4,0.5558912934504668,original
ETH,Ethiopia,Mehakelegnaw,2009,4,0.1863481082847772,original
ETH,Ethiopia,Mirab Arsi,2009,4,0.479903520610451,original
ETH,Ethiopia,Mirab Gojjam,2009,4,0.2642863583545377,original
ETH,Ethiopia,Mirab Hararghe,2009,4,0.4496685880775859,original
ETH,Ethiopia,Mirab Shewa,2009,4,0.3870930437428799,original
ETH,Ethiopia,Mirab Welega,2009,4,0.4889065346470357,original
ETH,Ethiopia,Misraq Gojjam,2009,4,0.2693811862797358,original
ETH,Ethiopia,Misraq Harerge,2009,4,0.4300860186643754,original
ETH,Ethiopia,Misraq Shewa,2009,4,0.2790672543474337,original
ETH,Ethiopia,Misraq Wellega,2009,4,0.4407917646205195,original
ETH,Ethiopia,Misraqawi,2009,4,0.1929314322760071,original
ETH,Ethiopia,North Shewa,2009,4,0.2942727563629737,original
ETH,Ethiopia,Semen Gondar,2009,4,0.2401779799231665,original
ETH,Ethiopia,Semen Wello,2009,4,0.2725357974715378,original
ETH,Ethiopia,Sidama,2009,4,0.5821956101981419,original
ETH,Ethiopia,Silti,2009,4,0.3505910535581913,original
ETH,Ethiopia,Wag Himra,2009,4,0.1915234533739176,original
ETH,Ethiopia,Agew Awi,2009,5,0.2987955550114484,original
ETH,Ethiopia,Alaba,2009,5,0.3315377118644068,original
ETH,Ethiopia,Arsi,2009,5,0.419532584478596,original
ETH,Ethiopia,Bale,2009,5,0.5612862355539662,original
ETH,Ethiopia,Bench Maji,2009,5,0.6960758034501842,original
ETH,Ethiopia,Borena,2009,5,0.5232310254946116,original
ETH,Ethiopia,Debub Gondar,2009,5,0.1866746077652862,original
ETH,Ethiopia,Debub Mirab Shewa,2009,5,0.3180050850537946,original
ETH,Ethiopia,Debub Omo,2009,5,0.5059780275064094,original
ETH,Ethiopia,Debub Wollo,2009,5,0.2547569684288772,original
ETH,Ethiopia,Debubawi,2009,5,0.2059996055364123,original
ETH,Ethiopia,Fafan,2009,5,0.2475444835924006,original
ETH,Ethiopia,Gamo Gofa,2009,5,0.6270164153512272,original
ETH,Ethiopia,Guji,2009,5,0.63689575008695,original
ETH,Ethiopia,Gurage,2009,5,0.4304920446559444,original
ETH,Ethiopia,Hadiya,2009,5,0.4639870626045324,original
ETH,Ethiopia,Horo Guduru,2009,5,0.3967185218709527,original
ETH,Ethiopia,Ilubabor,2009,5,0.7226732988239644,original
ETH,Ethiopia,Jimma,2009,5,0.6454010037894845,original
ETH,Ethiopia,Keffa,2009,5,0.768488030582502,original
ETH,Ethiopia,Kelem Wellega,2009,5,0.7023184359097701,original
ETH,Ethiopia,Mehakelegnaw,2009,5,0.1616458311262382,original
ETH,Ethiopia,Mirab Arsi,2009,5,0.4836418866429623,original
ETH,Ethiopia,Mirab Gojjam,2009,5,0.2477320444602103,original
ETH,Ethiopia,Mirab Hararghe,2009,5,0.4409207294886883,original
ETH,Ethiopia,Mirab Shewa,2009,5,0.3664633998657905,original
ETH,Ethiopia,Mirab Welega,2009,5,0.5720304266748314,original
ETH,Ethiopia,Misraq Gojjam,2009,5,0.2482138972646097,original
ETH,Ethiopia,Misraq Harerge,2009,5,0.4638711702229226,original
ETH,Ethiopia,Misraq Shewa,2009,5,0.2502476167055279,original
ETH,Ethiopia,Misraq Wellega,2009,5,0.4923622811510317,original
ETH,Ethiopia,Misraqawi,2009,5,0.18009819884997,original
ETH,Ethiopia,North Shewa,2009,5,0.2659182599772639,original
ETH,Ethiopia,Semen Gondar,2009,5,0.2234140279853617,original
ETH,Ethiopia,Semen Wello,2009,5,0.2410921529651879,original
ETH,Ethiopia,Sidama,2009,5,0.6290972639980483,original
ETH,Ethiopia,Silti,2009,5,0.360560688472943,original
ETH,Ethiopia,Wag Himra,2009,5,0.169596013361268,original
ETH,Ethiopia,Agew Awi,2009,6,0.4548313187394949,original
ETH,Ethiopia,Alaba,2009,6,0.3609346971380939,original
ETH,Ethiopia,Arsi,2009,6,0.371591822800708,original
ETH,Ethiopia,Bale,2009,6,0.4243599560011502,original
ETH,Ethiopia,Bench Maji,2009,6,0.6392359745134026,original
ETH,Ethiopia,Borena,2009,6,0.4137289719895712,original
ETH,Ethiopia,Debub Gondar,2009,6,0.1959372269820706,original
ETH,Ethiopia,Debub Mirab Shewa,2009,6,0.3400627135431808,original
ETH,Ethiopia,Debub Omo,2009,6,0.4043565115148849,original
ETH,Ethiopia,Debub Wollo,2009,6,0.2266431014309214,original
ETH,Ethiopia,Debubawi,2009,6,0.1842880216490899,original
ETH,Ethiopia,Fafan,2009,6,0.2432201485319514,original
ETH,Ethiopia,Gamo Gofa,2009,6,0.5746192609426255,original
ETH,Ethiopia,Guji,2009,6,0.5692292550656305,original
ETH,Ethiopia,Gurage,2009,6,0.4286413368672566,original
ETH,Ethiopia,Hadiya,2009,6,0.5036472813432592,original
ETH,Ethiopia,Horo Guduru,2009,6,0.4773018588837873,original
ETH,Ethiopia,Ilubabor,2009,6,0.7464306811626534,original
ETH,Ethiopia,Jimma,2009,6,0.6437037538066259,original
ETH,Ethiopia,Keffa,2009,6,0.7176837278544426,original
ETH,Ethiopia,Kelem Wellega,2009,6,0.7538447739183272,original
ETH,Ethiopia,Mehakelegnaw,2009,6,0.1679787025662409,original
ETH,Ethiopia,Mirab Arsi,2009,6,0.4747336261027011,original
ETH,Ethiopia,Mirab Gojjam,2009,6,0.3100731268878466,original
ETH,Ethiopia,Mirab Hararghe,2009,6,0.3782056431756633,original
ETH,Ethiopia,Mirab Shewa,2009,6,0.3968182754880691,original
ETH,Ethiopia,Mirab Welega,2009,6,0.6738787553229978,original
ETH,Ethiopia,Misraq Gojjam,2009,6,0.2590097233790894,original
ETH,Ethiopia,Misraq Harerge,2009,6,0.4110550212420643,original
ETH,Ethiopia,Misraq Shewa,2009,6,0.2370345655141035,original
ETH,Ethiopia,Misraq Wellega,2009,6,0.5990898179210733,original
ETH,Ethiopia,Misraqawi,2009,6,0.1651867333132892,original
ETH,Ethiopia,North Shewa,2009,6,0.2447377003479784,original
ETH,Ethiopia,Semen Gondar,2009,6,0.3189467206316516,original
ETH,Ethiopia,Semen Wello,2009,6,0.2092374752135266,original
ETH,Ethiopia,Sidama,2009,6,0.6314431538957532,original
ETH,Ethiopia,Silti,2009,6,0.3870554415307635,original
ETH,Ethiopia,Wag Himra,2009,6,0.1593236411432184,original
ETH,Ethiopia,Agew Awi,2009,7,0.6371236106515615,original
ETH,Ethiopia,Alaba,2009,7,0.4817222909141429,original
ETH,Ethiopia,Arsi,2009,7,0.4404662580954129,original
ETH,Ethiopia,Bale,2009,7,0.3377756272468257,original
ETH,Ethiopia,Bench Maji,2009,7,0.5951838895035969,original
ETH,Ethiopia,Borena,2009,7,0.3241145445810778,original
ETH,Ethiopia,Debub Gondar,2009,7,0.459208363773143,original
ETH,Ethiopia,Debub Mirab Shewa,2009,7,0.4726598911384121,original
ETH,Ethiopia,Debub Omo,2009,7,0.3559266734915594,original
ETH,Ethiopia,Debub Wollo,2009,7,0.4367609346070984,original
ETH,Ethiopia,Debubawi,2009,7,0.3141784286426979,original
ETH,Ethiopia,Fafan,2009,7,0.25444542906489,original
ETH,Ethiopia,Gamo Gofa,2009,7,0.519418308109099,original
ETH,Ethiopia,Guji,2009,7,0.4319513486880247,original
ETH,Ethiopia,Gurage,2009,7,0.4997530530289342,original
ETH,Ethiopia,Hadiya,2009,7,0.549441147148526,original
ETH,Ethiopia,Horo Guduru,2009,7,0.5560961527139998,original
ETH,Ethiopia,Ilubabor,2009,7,0.6781478440617479,original
ETH,Ethiopia,Jimma,2009,7,0.5694332505167876,original
ETH,Ethiopia,Keffa,2009,7,0.6374883510953231,original
ETH,Ethiopia,Kelem Wellega,2009,7,0.7445212701587378,original
ETH,Ethiopia,Mehakelegnaw,2009,7,0.3255491834687644,original
ETH,Ethiopia,Mirab Arsi,2009,7,0.4901068919335569,original
ETH,Ethiopia,Mirab Gojjam,2009,7,0.5161551380180771,original
ETH,Ethiopia,Mirab Hararghe,2009,7,0.4182821327934786,original
ETH,Ethiopia,Mirab Shewa,2009,7,0.4892179711762043,original
ETH,Ethiopia,Mirab Welega,2009,7,0.7056507152996192,original
ETH,Ethiopia,Misraq Gojjam,2009,7,0.4802714304158062,original
ETH,Ethiopia,Misraq Harerge,2009,7,0.4006780149410471,original
ETH,Ethiopia,Misraq Shewa,2009,7,0.3742292882167878,original
ETH,Ethiopia,Misraq Wellega,2009,7,0.6036344520132818,original
ETH,Ethiopia,Misraqawi,2009,7,0.261747152172279,original
ETH,Ethiopia,North Shewa,2009,7,0.4531679671025804,original
ETH,Ethiopia,Semen Gondar,2009,7,0.619608363336766,original
ETH,Ethiopia,Semen Wello,2009,7,0.390719147732219,original
ETH,Ethiopia,Sidama,2009,7,0.5592137723716076,original
ETH,Ethiopia,Silti,2009,7,0.469477703391401,original
ETH,Ethiopia,Wag Himra,2009,7,0.3764789652264427,original
ETH,Ethiopia,Agew Awi,2009,8,0.7316801143507551,original
ETH,Ethiopia,Alaba,2009,8,0.5756723812170047,original
ETH,Ethiopia,Arsi,2009,8,0.625707437517103,original
ETH,Ethiopia,Bale,2009,8,0.3560456795146523,original
ETH,Ethiopia,Bench Maji,2009,8,0.5533252341824675,original
ETH,Ethiopia,Borena,2009,8,0.282961606092216,original
ETH,Ethiopia,Debub Gondar,2009,8,0.65909115350859,original
ETH,Ethiopia,Debub Mirab Shewa,2009,8,0.6609670589197439,original
ETH,Ethiopia,Debub Omo,2009,8,0.3117563450385508,original
ETH,Ethiopia,Debub Wollo,2009,8,0.6536845279473611,original
ETH,Ethiopia,Debubawi,2009,8,0.4837841704082697,original
ETH,Ethiopia,Fafan,2009,8,0.2629525763631876,original
ETH,Ethiopia,Gamo Gofa,2009,8,0.4897202017900889,original
ETH,Ethiopia,Guji,2009,8,0.4446149711455479,original
ETH,Ethiopia,Gurage,2009,8,0.700896668875369,original
ETH,Ethiopia,Hadiya,2009,8,0.6452650591939133,original
ETH,Ethiopia,Horo Guduru,2009,8,0.7480612070234315,original
ETH,Ethiopia,Ilubabor,2009,8,0.7672620249513512,original
ETH,Ethiopia,Jimma,2009,8,0.6811482220526764,original
ETH,Ethiopia,Keffa,2009,8,0.6434500375734392,original
ETH,Ethiopia,Kelem Wellega,2009,8,0.7447064773791738,original
ETH,Ethiopia,Mehakelegnaw,2009,8,0.512803074530311,original
ETH,Ethiopia,Mirab Arsi,2009,8,0.6416901185165327,original
ETH,Ethiopia,Mirab Gojjam,2009,8,0.6412697558286583,original
ETH,Ethiopia,Mirab Hararghe,2009,8,0.4595421319727518,original
ETH,Ethiopia,Mirab Shewa,2009,8,0.7130250191170269,original
ETH,Ethiopia,Mirab Welega,2009,8,0.7520734903095921,original
ETH,Ethiopia,Misraq Gojjam,2009,8,0.6834895673685611,original
ETH,Ethiopia,Misraq Harerge,2009,8,0.4096288004200677,original
ETH,Ethiopia,Misraq Shewa,2009,8,0.53874964667048,original
ETH,Ethiopia,Misraq Wellega,2009,8,0.7657111714341804,original
ETH,Ethiopia,Misraqawi,2009,8,0.4041703810883945,original
ETH,Ethiopia,North Shewa,2009,8,0.6460866833135197,original
ETH,Ethiopia,Semen Gondar,2009,8,0.7264083287332663,original
ETH,Ethiopia,Semen Wello,2009,8,0.6198681862588633,original
ETH,Ethiopia,Sidama,2009,8,0.621243473676873,original
