ISO3,COUNTRY,ADM_NAME,year,month,temp_c,pet_mm,soil_0_7cm,soil_7_28cm,data_status,lat_wgs84,lon_wgs84
ETH,Ethiopia,Misraqawi,2020,8,18.09823959127123,163.90722288111493,0.387970005306469,0.4018122512271054,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,8,16.19547250757557,130.81641928581018,0.4625247586537451,0.469721245391414,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,8,19.97262522954029,127.02576263372428,0.4512161840311053,0.4567683712960128,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,8,16.785485174068988,152.8486180115,0.4381215455093162,0.4510433153169665,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,8,15.725081482826916,179.4654287396175,0.4451095216348086,0.4493812832212597,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,8,15.858919262003647,122.319687168226,0.4765176884160011,0.4821614056305269,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,8,18.50952481355879,140.512557119611,0.3975952107327373,0.4052618557522934,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,9,18.900195320641743,140.72799117608835,0.4643161897575586,0.4762163532802567,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,9,17.472597289514972,136.3544348182402,0.4419912097460721,0.4506409301818958,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,9,16.452254709805267,181.88787843392387,0.4292298734068845,0.4366260825658467,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,9,22.27039304347851,245.21258697740976,0.2217862522441008,0.279676213328055,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,9,22.58842235723763,279.875909908072,0.3984418563263395,0.4141959747343307,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,9,22.345958505090778,237.0107115410104,0.1827175757599657,0.2687121707425586,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,9,17.038730333101842,149.6991144328674,0.4122225160665617,0.4307895337211211,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,9,15.386643864891807,133.80975979488338,0.4748380640428282,0.4836822451902027,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,9,26.265328751751632,265.8344406572726,0.2312076746967477,0.2831212780580582,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,9,16.485775727584443,158.62350012047855,0.3916507799828275,0.4169404217564551,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,9,19.4079937081105,208.3860051980265,0.2571422150389075,0.3066315850841142,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,9,21.769175513684992,247.82668566963625,0.1599787582798478,0.203380421383317,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,9,19.44767264889329,188.6829799289048,0.3984249471377689,0.4016580134084231,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,9,19.120239498995097,245.1967887871164,0.2727416207376978,0.301259528911613,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,9,15.763473610392316,128.13958577746962,0.4733878017019295,0.4811772816152002,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,9,16.587789940535167,124.25873919172744,0.4716414675809331,0.4792497005324291,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,9,17.758643362313418,147.3900027158517,0.3981132876891928,0.4038145339178757,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,9,17.641261260134772,188.6247992025609,0.4764393877082942,0.4864370191873027,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,9,16.745104994622594,195.29328385952343,0.4763083007489161,0.4863669732151076,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,9,17.31787236882859,211.6594557702976,0.4602135812659617,0.4680569942012967,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,9,19.929293095768497,158.74604957452567,0.4674386163240426,0.476583716392125,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,9,19.41356373586741,180.5239542480708,0.3051381513908298,0.3396405854812623,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,9,14.237185717565588,136.98490721836504,0.4431228434154327,0.4541060820971636,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,9,17.436887543696916,139.1072047480886,0.3808660769436259,0.3934008167902919,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,9,21.536974630662243,199.27722804191424,0.3056434837337315,0.3350032995273725,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,9,16.13960746600955,138.43899675868298,0.4529623342517704,0.461290892701474,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,9,18.83739740727088,155.22748612151946,0.4741722875497637,0.4875951153065056,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,9,16.761021236269496,146.57097083513497,0.4259728618247077,0.4390861844492092,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,9,21.789899900863272,202.3059489729088,0.2369327311539505,0.2993234278609019,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,9,19.57136500819667,168.47375227621714,0.3559402267607152,0.3611936343518737,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,9,18.437872577831044,153.7169227995299,0.4728418098629063,0.4834178975798593,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,9,18.97326988433972,207.89540445304635,0.2567152692086683,0.3137767324375534,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,9,16.551735401198073,152.12591627320546,0.4305078671273826,0.4428312992758222,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,9,21.06377006356593,169.7975500132175,0.4029577673168607,0.4218323124704946,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,9,17.720160795440755,186.14627095899743,0.3528147405323517,0.3928713928094181,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,9,15.84686333324515,187.348729934016,0.4434254629104524,0.4485191268910847,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,9,16.01651720312269,134.16018578666723,0.4693149815843582,0.4781421684865548,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,9,19.663745511763416,184.37038978876487,0.2946078500357535,0.332119496972524,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,10,19.25237154773216,160.65342846450193,0.4114602637458768,0.4378228400213899,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,10,18.279967602996063,214.9496397194989,0.3410641710299359,0.3793976111720845,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,10,16.555541036988213,241.3441806924504,0.345541727199563,0.3748878138069672,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,10,21.087999489112185,192.5535421192468,0.3044219786638329,0.3157828839711012,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,10,22.4896541018054,279.6183218663889,0.4212990630794502,0.4239273721198308,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,10,21.97847150253527,190.7808521694285,0.3080001683721016,0.319496498878615,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,10,17.888786521895778,178.41885797931616,0.2802589503656973,0.3389461003783091,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,10,16.023085655070634,205.14432445133812,0.3619959978688424,0.4077581427734199,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,10,25.32485480050917,222.5530171349852,0.2933513369942165,0.3061568767191752,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,10,16.26417329196001,181.32129083418627,0.2745777465915349,0.3373538508841905,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,10,18.527109945712898,219.35032212599108,0.1452221509095524,0.2238353853867754,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,10,21.433542690223128,251.7550494426268,0.1466184238073923,0.1968733291435116,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,10,19.59950155962165,201.6731964268648,0.4000942727963654,0.4069239459144874,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,10,18.685949533355675,202.77312744801327,0.392472327896482,0.3807465950933282,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,10,16.452610858643833,213.87980696406945,0.3725747009167502,0.4081590544017631,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,10,17.544206144055067,194.9572305079873,0.4026816956818885,0.4250258854880213,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,10,18.41881636458938,186.2084558251441,0.3386959801473128,0.3556024642228942,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,10,17.990727800648646,250.9744115043104,0.4570310908382921,0.4651916852843253,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,10,17.509169695533355,290.1127006004436,0.4407020298053541,0.4525862429197688,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,10,17.67113759550594,262.54307087790727,0.4535353110913727,0.4603166414899072,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,10,20.256861511944297,168.9780916643123,0.4645600437632339,0.4720789916810073,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,10,19.592528243043603,223.07349919932892,0.1441552219360395,0.2240842180296614,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,10,14.540208545576748,172.53269850779924,0.402975995785717,0.4212873439942747,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,10,17.855239614523356,158.906163536243,0.3365685442862988,0.3578244006989092,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,10,21.556671742670428,215.7985707949728,0.2648129909889535,0.3173591424700932,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,10,16.78201736319246,190.900218907992,0.3885876607352136,0.4120349216276009,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,10,19.19095358741657,170.95871862879295,0.4653627891125879,0.4760968711549572,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,10,17.51225223818476,178.59291909969446,0.3442658385394286,0.3816218609469519,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,10,21.80927634321918,214.3228886261264,0.2253319072145609,0.2855325808783089,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,10,20.42736115482814,241.78797649277243,0.2273989118948263,0.2854761714220248,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,10,19.118720179928328,190.2375186779757,0.4488687356247977,0.4608021151847886,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,10,17.638556883825057,210.3275850092672,0.1429349757148598,0.2237693736059485,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,10,16.74773951704161,198.96579730062612,0.3146807361879998,0.364794952970468,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,10,22.391377595578387,211.75592808523783,0.2586637246365452,0.317716550079182,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,10,17.228924095527585,198.12549250160384,0.2328253760944942,0.3092333120993532,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,10,16.19115211021448,226.1195140560035,0.4267161460684655,0.4337198355711574,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,10,16.790816099501907,235.8418730372473,0.3541981510948572,0.4007303255679733,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,10,20.04792298860508,217.05414343295868,0.1495318543275933,0.229667305015554,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,11,20.569804417363525,206.2208928855223,0.2571165822508676,0.3290152443443254,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,11,19.169600847864302,260.48255049520066,0.2101603888474631,0.2856053370509003,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,11,16.24759629601971,243.67270361779464,0.2764293701497023,0.2944219191733478,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,11,20.90256627237114,214.1020894085572,0.2791221084446501,0.3125637193518858,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,11,22.634618993989235,287.8016172845863,0.3986321240634188,0.4079564844799336,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,11,22.19402863460036,210.07434779908587,0.2840730803596,0.3328820336870037,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,11,18.001261005522263,183.25185139347096,0.1898400518271497,0.2653794331789489,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,11,16.288954032634607,219.8321913924976,0.2385099089539914,0.3048382577724357,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,11,25.597724077683367,228.5171432145255,0.278831142888987,0.3107196212136522,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,11,15.609857692968692,180.55008288830047,0.2012090012728183,0.2768178735378977,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,11,17.130844263868003,199.4576297754508,0.1576398355990891,0.1987405763584248,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,11,19.43691174945036,227.8659870091001,0.1471663153116952,0.1875392413104622,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,11,20.80733149212837,258.7697818112607,0.3409709305037066,0.3539527068896642,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,11,18.99232873024477,275.76330373340073,0.3398843514305806,0.3606012390520933,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,11,16.92468439805383,234.3623895565184,0.2556119078293409,0.3013944333271942,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,11,17.787451325994923,211.89834217706715,0.3008291185536517,0.3272878114957208,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,11,19.74678331145913,207.8210829949232,0.1948421040420834,0.2476595023817997,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,11,19.32252617023438,354.7974076986688,0.3444500206608205,0.3755237112882265,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,11,18.37456147907537,378.26466431068985,0.3401096416806387,0.3626569060572049,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,11,18.30505917802949,336.49503956625216,0.4085274380427382,0.4127743335393636,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,11,21.66412079707517,225.5268821051528,0.3648101376508342,0.3976022894564796,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,11,18.881945252904853,208.76900322022968,0.1327276910402438,0.1885994401166188,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,11,14.705798189497306,199.95272368453328,0.3290504741831624,0.3577696534477476,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,11,18.73946720445923,179.80691578555556,0.2035002575439593,0.2653082003215696,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,11,20.699074136049408,202.69778778913647,0.2255453179089488,0.25788808180353,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,11,17.21094354171734,208.38050397788524,0.2506862107471129,0.3007491643057751,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,11,20.94555554415552,227.78837114007365,0.3407847532831237,0.3843002610740352,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,11,18.031714704417684,190.6203521775473,0.2190966207211682,0.2857472230400854,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,11,21.001964526012173,203.83995330903832,0.1949340054269503,0.2461820394481344,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,11,19.645782056956435,240.9964057195485,0.1616929744096557,0.2211088296794179,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,11,20.667508186362017,232.07770078798217,0.3167766413207036,0.3611981003329326,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,11,16.51420346875857,182.78183215397243,0.1513408946482642,0.2038263417912822,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,11,16.34009966235096,193.91229524208265,0.2148321543058185,0.2816390687893254,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,11,23.24441631384416,233.6087170400897,0.1899154246282111,0.2589252958237345,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,11,16.359860217503776,188.565433457236,0.201151955644199,0.2682891597034839,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,11,16.401595751089157,270.63886604426204,0.3698923417910302,0.3822508081544133,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,11,17.454895466680703,269.13284763767007,0.2313344701606456,0.3023970549885713,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,11,19.37133198653403,205.65086468949,0.1463312491562167,0.1993103602301034,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,12,21.31841908382603,218.249200333332,0.2113780497416235,0.2799543063325367,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,12,18.69174596440709,267.39233630112625,0.1911484711282966,0.2538948357003459,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,12,16.081552324095053,276.68620126300226,0.2274346193343186,0.2609981852727646,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,12,21.51360605609373,270.79848494959447,0.1838844585912161,0.2677303594144116,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,12,23.23950593062432,381.3115049570864,0.3219799986310627,0.359050236766704,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,12,23.53792422495201,275.95291567517734,0.1608729832734961,0.2690077527310873,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,12,17.968355653173354,184.6192450404815,0.1838206425111407,0.2480735775483255,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,12,15.825460049341771,217.50008116067377,0.2337130142418805,0.2849991697850833,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,12,26.4544087484281,284.576684463718,0.1985195663439884,0.2654882934957392,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,12,15.146406761751775,174.9406807945619,0.2065542680518061,0.2667218320333973,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,12,16.284472574181063,189.4061563825321,0.159717072591526,0.1995050356668079,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,12,18.35516220936679,236.5197837610105,0.1318541822665198,0.1902868690471517,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,12,21.121025726909064,316.99540858859217,0.2644672329690277,0.291436723038914,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,12,19.7442371582608,408.0426604880452,0.2116374287193437,0.2691748235973143,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,12,16.489208099619386,238.2144064595621,0.2470650178161191,0.2826951878092948,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,12,17.53999022834097,230.5447741882189,0.2526394771856962,0.287039994721305,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,12,20.125610985716285,216.6110833056341,0.1711335269466187,0.2086803394506256,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,12,19.791759722705383,407.861923296543,0.2846044512240935,0.3140992899271797,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,12,18.47046097226152,453.2829867421132,0.2947691830709464,0.3158551573496631,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,12,18.29524796229611,423.1879817368545,0.3571216942528208,0.3630929538477371,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,12,22.957756439240207,268.73685534330326,0.2716800181384347,0.3206299785676641,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,12,18.429341396218216,202.5360749750815,0.1321774479776322,0.1790127930127673,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,12,14.474968600122658,245.3660785390512,0.2564386035240715,0.3046496227071584,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,12,19.17926826863526,185.8384202217184,0.1723512044893602,0.2279913597625442,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,12,20.528542242569984,213.0013177203309,0.1869884095436896,0.2405129429737058,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,12,17.020840085031345,212.7990966950858,0.2381911467463359,0.2703434460724755,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,12,22.180368666653607,248.22006804258493,0.253836543963979,0.309701202715276,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,12,18.02829446419607,193.17699853966664,0.2108885348875871,0.2600984597842278,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,12,20.88834858681167,222.1216853682902,0.1587446126647499,0.2375209825497672,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,12,18.676200456376563,229.2949956726323,0.159150298953256,0.2103090894133676,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,12,21.38242974699303,250.99254485740408,0.2565495868860694,0.3027458797774295,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,12,15.459573161798293,164.8594719672103,0.2115779856752098,0.255961811717299,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,12,15.706456328500067,185.30041494575616,0.2169891760162531,0.2694286849364194,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,12,23.60075667132315,243.59394051982224,0.1892928299009208,0.2508286350476667,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,12,15.865054620125502,181.94815710282683,0.2080948946347663,0.2696983617904686,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,12,16.559337282343748,378.3252414061993,0.2790030856352684,0.3121402294925789,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,12,16.883746124061688,272.1444930080003,0.2238941878478629,0.2798773279490477,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,12,18.93345923251815,202.0261085787469,0.1451805781554239,0.1956951983427577,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2021,1,21.478214178618675,237.9478383669059,0.2100758271877122,0.2701216508264882,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2021,1,19.23001612108476,278.1493730211592,0.1954489783668947,0.2425471384442721,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2021,1,16.859180092154656,314.1385334129741,0.1976612875529075,0.2386922215271334,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2021,1,22.389305839971232,325.3597998036521,0.1491898009878016,0.2289926941603651,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2021,1,24.595892510115164,451.20231318271874,0.2663744645601988,0.2978816168089721,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2021,1,24.621883705635707,313.3114839998461,0.1435198112157416,0.2433380993414272,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2021,1,18.25958203563727,203.135448345456,0.1693085508939336,0.2373758445493501,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2021,1,16.33156859430509,228.6598200831704,0.2291803931984269,0.2800250880374223,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2021,1,27.653169827838752,323.6140323613092,0.1702389519279066,0.2270703029547438,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2021,1,15.756298780529256,194.6445108301025,0.1802297265456914,0.2551775511637795,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2021,1,16.42964168311192,215.5080231609822,0.1373772115581752,0.1898933299937695,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2021,1,18.178612577300896,264.56912044513973,0.1213225231166056,0.1830137668188647,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2021,1,21.988656775638617,345.66380262357137,0.2187555441636366,0.2414753897647487,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2021,1,21.015885092147048,495.9593959596047,0.1734207307084597,0.2247436220330913,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2021,1,16.9080385801654,246.7295748020441,0.2467360290572435,0.2766291562329002,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2021,1,18.274335173897068,239.84884850302885,0.2429005558372366,0.2694024004260287,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2021,1,20.72697818955051,229.00039453734524,0.1635669397469115,0.1963446688132479,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2021,1,20.537331794803965,443.76496418477257,0.2639827877301272,0.2912982337970208,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2021,1,18.987558899310912,466.5674551322624,0.2745985342909937,0.2922408709909608,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2021,1,19.00982852628492,452.4783222516237,0.3164603656202691,0.3170458002633255,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2021,1,24.00713754635949,304.58567886137564,0.2503370317651381,0.293661459647288,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2021,1,18.4498470591434,222.1104560332228,0.1278331435862892,0.1742044932925628,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2021,1,15.253495112432727,286.48666478501616,0.2205238311726085,0.2663040989602173,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2021,1,19.438596101388868,200.5455657599705,0.1678802703133424,0.2177158545033173,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2021,1,21.22062431967495,247.1457856749689,0.157458350479088,0.2234771021909835,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2021,1,17.700387157385656,227.86881119850216,0.2161571926834825,0.2546418365518383,original,1012787.6426533792,374720.2339558294
