ISO3,COUNTRY,ADM_NAME,year,month,spei_03,data_status,lat_wgs84,lon_wgs84
ETH,Ethiopia,Alaba,2004,12,0.8997393634221326,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2004,12,1.4376571475123072,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2004,12,1.3252544829889827,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2004,12,0.8557100282390838,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2004,12,0.3675056000161057,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2004,12,1.0311436778146132,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2004,12,0.8076949406870836,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2004,12,0.3133166216898858,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2004,12,1.0759649479453803,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2004,12,0.7685951028801249,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2004,12,1.0199646860174294,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2004,12,0.4113056859123775,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2004,12,0.5257765284821957,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2004,12,0.9315200425699148,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2004,12,0.9334578114786956,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2004,12,0.9076362454891204,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2004,12,0.8160537269519366,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2004,12,1.0217003359496213,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2004,12,1.0679315539656278,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2004,12,0.0961199066601693,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2004,12,0.5378778367277528,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2004,12,0.942576949911466,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2004,12,0.7285030673822048,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2004,12,1.343436580618223,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2004,12,0.8995595907396479,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2004,12,0.2445763213568414,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2004,12,1.0621774670055937,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2004,12,0.8577808858682672,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2004,12,1.1319589695171752,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2004,12,0.9065937111422092,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2004,12,0.5047121099922635,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2004,12,1.2985523426401857,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2004,12,0.0908032180443265,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2004,12,0.918626110860728,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2004,12,0.8991553202346342,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2004,12,0.8458551966766427,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2004,12,0.7385339747691891,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,1,0.2403846151194258,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,1,0.5196772087110232,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,1,0.6446856824271883,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,1,1.1894102714930292,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,1,0.3988169384851566,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,1,0.7446114909299906,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,1,0.0719487501318983,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,1,0.6098616295259633,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,1,0.4273794231011257,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,1,0.3659351208022617,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2012,1,0.0457111045877968,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2012,1,0.7065098181065161,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2012,1,0.439684860206939,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2012,1,1.0768741542779947,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2012,1,0.5443975222416413,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2012,1,0.5218625020941876,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2012,1,0.589664855514254,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2012,1,0.4445433719404812,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2012,1,0.4566667509451985,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2012,1,0.3918416371512971,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2012,1,0.4472838976234198,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2012,1,0.116761180963099,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2012,1,0.5503679950771313,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2012,1,0.1655086848471628,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2012,1,0.6507284778555236,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2012,1,0.6148013202437786,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2012,1,0.4744066166392278,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2012,1,0.4119397360329727,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2012,1,0.6133094041687304,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2012,1,0.6833431038845431,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2012,1,0.5531664547682211,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2012,1,0.2418247328849014,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2012,1,0.6385134194121771,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2012,1,0.0641029823880193,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2012,1,0.1051135336265976,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2012,1,0.5427409733459977,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2012,1,0.5201357977962061,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2012,1,-0.0531521394042317,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,2,-1.4844135185160063,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,2,0.1594148811003933,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,2,0.2327852683317234,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,2,0.8604916017709862,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,2,-0.4697013574373948,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,2,0.2398784624835434,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,2,-1.0559826831981385,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,2,0.0379504170201772,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,2,-0.6813351482906066,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,2,-0.1409608946600803,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2012,2,-0.5592454501320492,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2012,2,0.2719554735730216,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2012,2,-0.3409337966080799,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2012,2,0.8397226335551544,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2012,2,0.1752294960929561,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2012,2,0.0792464049277352,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2012,2,-0.4247485750807183,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2012,2,-0.1676616137540121,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2012,2,-0.0554116190355247,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2012,2,-0.1960725965208831,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2012,2,-0.3981917624734342,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2012,2,-0.5656986524199331,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2012,2,0.2249684243863614,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2012,2,-1.248347385668419,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2012,2,0.1989826945016781,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2012,2,-0.0387118665232728,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2012,2,-0.7795945046444286,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2012,2,-0.4438680286857546,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2012,2,0.216262115519258,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2012,2,0.1972260201429898,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2012,2,-0.6180862587594541,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2012,2,-0.2156145692281767,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2012,2,0.1347018061551844,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2012,2,-1.1010998065413276,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2012,2,-0.5501400229934239,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2012,2,0.1890869707468167,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2012,2,0.2176842187864208,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2012,2,-0.9250818943393598,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,3,-1.5071169735547327,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,3,0.1764776821005834,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,3,0.1936683843722525,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,3,0.0251687451863576,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,3,-0.3077689732251685,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,3,-0.1151851919803012,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,3,-0.4689305015334757,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,3,0.0151801292898414,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,3,-0.304494696580423,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,3,0.0945740757124539,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2012,3,-0.0919177516681009,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2012,3,0.1779146199056244,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2012,3,-0.1431736031548986,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2012,3,-0.0118376571396247,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2012,3,0.1954863996959532,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2012,3,0.1441384856680444,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2012,3,-0.3664636385520654,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2012,3,-0.1730926332972954,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2012,3,0.0176078779932163,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2012,3,-0.2004334150316191,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2012,3,-0.8352208146592603,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2012,3,-0.3128212831072832,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2012,3,0.1718592498575414,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2012,3,-0.986246521582066,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2012,3,0.1326930443520347,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2012,3,-0.0123623188382053,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2012,3,-1.46430605388335,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2012,3,-0.0994352335239551,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2012,3,0.1305458636712536,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2012,3,0.1444154802069466,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2012,3,-0.7351457232234341,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2012,3,0.0518237949976988,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2012,3,0.1295273853701891,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2012,3,-0.9979358894837166,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2012,3,-0.0599166822643369,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2012,3,0.1100343876070587,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2012,3,0.2366058095547948,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2012,3,-0.2374154688387186,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,4,-1.644108325436267,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,4,0.5276064431830629,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,4,0.5414189276339764,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,4,0.2937749978394107,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,4,-0.0660246109316654,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,4,0.352407223749309,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,4,-0.518160809723939,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,4,0.1348260773493231,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,4,0.3779282040198541,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,4,0.3115817387272834,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2012,4,-0.2506323132924651,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2012,4,0.3886734073911591,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2012,4,0.1455641246434934,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2012,4,0.1656337170614094,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2012,4,0.4853476147209634,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2012,4,0.4706507800451291,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2012,4,-0.138333993766989,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2012,4,-0.0962380757597253,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2012,4,0.249211958121261,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2012,4,-0.1331043163550147,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2012,4,-0.9422662720084192,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2012,4,-0.8305438124344728,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2012,4,0.4722823963449061,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2012,4,-1.0850736982385878,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2012,4,0.484798689464728,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2012,4,0.1345217672597649,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2012,4,-1.3612174021375123,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2012,4,0.0868593571137409,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2012,4,0.3107529340553775,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2012,4,0.3468209937924431,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2012,4,-0.4367986672609893,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2012,4,-0.2721207978665281,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2012,4,0.3291794269005893,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2012,4,-1.567776361764487,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2012,4,-0.0258775715457093,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2012,4,0.432876574434028,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2012,4,0.5338259959652413,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2012,4,-0.4543972515798721,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,5,-0.1479329319644221,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,5,0.4866131887043992,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,5,0.4768934363307173,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,5,0.0960048415420229,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,5,0.0103954837055496,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,5,0.2994543973800131,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,5,-0.060190579457207,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,5,0.1341381333634364,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,5,0.4909049345832655,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,5,0.3136943291751592,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2012,5,-0.0324693760754746,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2012,5,0.5004495571411449,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2012,5,0.2952625310177912,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2012,5,0.0355864112795908,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2012,5,0.3908300313371173,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2012,5,0.446343305258969,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2012,5,-0.0748116294401032,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2012,5,-0.190950470402658,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2012,5,0.1846381279153423,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2012,5,-0.1428218187064497,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2012,5,-0.8389495436102151,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2012,5,-0.6548937592667797,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2012,5,0.4550934956525125,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2012,5,-0.2137152708214248,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2012,5,0.4915038529237112,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2012,5,0.1150365525932601,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2012,5,-0.9790849410031176,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2012,5,0.1144273757566318,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2012,5,0.4154814505767109,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2012,5,0.2653155487969639,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2012,5,-0.2209796008485323,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2012,5,-0.2753296848078933,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2012,5,0.2976299329543015,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2012,5,-0.3561855556945952,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2012,5,0.1107743143382363,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2012,5,0.4491609277038319,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2012,5,0.448006276226691,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2012,5,-0.1053170598659318,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,6,-0.3170778122470846,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,6,0.4200322742331518,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,6,0.4247365751441552,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,6,0.1299738621395814,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,6,0.0469318338452013,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,6,0.395668078878773,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,6,-0.0962826665978229,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,6,0.0570116965301174,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,6,0.586576437621794,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,6,0.3019212988333974,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2012,6,-0.1075757818352262,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2012,6,0.5776265450648194,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2012,6,0.3229074117306865,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2012,6,0.1362146626167659,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2012,6,0.2688324745355038,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2012,6,0.3355622892481049,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2012,6,-0.095476326867938,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2012,6,-0.2336518403723545,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2012,6,0.0686096772474223,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2012,6,-0.1980493137308728,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2012,6,-0.7915328511036932,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2012,6,-0.6965498925905554,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2012,6,0.4696220821494126,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2012,6,-0.2932733444155942,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2012,6,0.4760201509197553,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2012,6,0.0549647831976276,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2012,6,-0.909573826665792,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2012,6,0.0538788210585409,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2012,6,0.4595442722646272,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2012,6,0.2110388790550409,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2012,6,-0.216104258390777,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2012,6,-0.4995830192478426,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2012,6,0.2580344133618653,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2012,6,-0.4648936082880726,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2012,6,0.0936945571942269,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2012,6,0.5038148159257929,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2012,6,0.3352212570101966,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2012,6,-0.1196977089203596,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2012,7,0.5603178178096715,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2012,7,0.0097131138692979,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2012,7,-0.0524250943012193,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2012,7,-0.2430505988560657,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2012,7,-0.0781012653305147,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2012,7,-0.0167819067483979,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2012,7,0.5988773111678897,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2012,7,-0.0393735080213694,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2012,7,0.046986825668117,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2012,7,0.3938492150355111,original,1211322.3946568086,521174.620529377
