ISO3,COUNTRY,ADM_NAME,year,month,spei_01,data_status
ETH,Ethiopia,Bench Maji,2021,3,1.4924167973304392,original
ETH,Ethiopia,Borena,2021,3,1.1328517118731394,original
ETH,Ethiopia,Debub Gondar,2021,3,1.339959346994648,original
ETH,Ethiopia,Debub Mirab Shewa,2021,3,1.466591510841315,original
ETH,Ethiopia,Debub Omo,2021,3,1.2599465629530664,original
ETH,Ethiopia,Debub Wollo,2021,3,1.2153100226008835,original
ETH,Ethiopia,Debubawi,2021,3,1.4533460589617693,original
ETH,Ethiopia,Fafan,2021,3,-1.8259398032522247,original
ETH,Ethiopia,Gamo Gofa,2021,3,1.6729870625559429,original
ETH,Ethiopia,Guji,2021,3,1.698810663064824,original
ETH,Ethiopia,Gurage,2021,3,1.476507706519885,original
ETH,Ethiopia,Hadiya,2021,3,1.7931907819766622,original
ETH,Ethiopia,Horo Guduru,2021,3,1.740381477560316,original
ETH,Ethiopia,Ilubabor,2021,3,1.7763009384118096,original
ETH,Ethiopia,Jimma,2021,3,1.7657289960793916,original
ETH,Ethiopia,Keffa,2021,3,1.7829890909003574,original
ETH,Ethiopia,Kelem Wellega,2021,3,1.181175021827221,original
ETH,Ethiopia,Mehakelegnaw,2021,3,0.9740438222357072,original
ETH,Ethiopia,Mirab Arsi,2021,3,1.2132135606750551,original
ETH,Ethiopia,Mirab Gojjam,2021,3,0.065463462325049,original
ETH,Ethiopia,Mirab Hararghe,2021,3,-1.5219689460247756,original
ETH,Ethiopia,Mirab Shewa,2021,3,1.5140895093987747,original
ETH,Ethiopia,Mirab Welega,2021,3,1.1578309297022236,original
ETH,Ethiopia,Misraq Gojjam,2021,3,1.6786118444131348,original
ETH,Ethiopia,Misraq Harerge,2021,3,-1.8045799487138992,original
ETH,Ethiopia,Misraq Shewa,2021,3,0.2691908391943239,original
ETH,Ethiopia,Misraq Wellega,2021,3,1.6001530331000051,original
ETH,Ethiopia,Misraqawi,2021,3,1.1529903849057102,original
ETH,Ethiopia,North Shewa,2021,3,0.174500166064103,original
ETH,Ethiopia,Semen Gondar,2021,3,-0.2455945876711377,original
ETH,Ethiopia,Semen Wello,2021,3,1.650436005562096,original
ETH,Ethiopia,Sidama,2021,3,1.603012069186174,original
ETH,Ethiopia,Silti,2021,3,1.5451234455022336,original
ETH,Ethiopia,Wag Himra,2021,3,0.5528083513538862,original
ETH,Ethiopia,Agew Awi,2021,4,1.699405883072879,original
ETH,Ethiopia,Alaba,2021,4,2.041043279922172,original
ETH,Ethiopia,Arsi,2021,4,-0.075213946853117,original
ETH,Ethiopia,Bale,2021,4,-0.5646128010727172,original
ETH,Ethiopia,Bench Maji,2021,4,1.2612064179465252,original
ETH,Ethiopia,Borena,2021,4,-0.0730962648097974,original
ETH,Ethiopia,Debub Gondar,2021,4,2.5922231416378656,original
ETH,Ethiopia,Debub Mirab Shewa,2021,4,1.7790206610727657,original
ETH,Ethiopia,Debub Omo,2021,4,-0.1754956723888735,original
ETH,Ethiopia,Debub Wollo,2021,4,1.7263174882747976,original
ETH,Ethiopia,Debubawi,2021,4,2.3614616412879657,original
ETH,Ethiopia,Fafan,2021,4,-1.3686354547710289,original
ETH,Ethiopia,Gamo Gofa,2021,4,-0.0835427655883377,original
ETH,Ethiopia,Guji,2021,4,0.2201295507293713,original
ETH,Ethiopia,Gurage,2021,4,1.8420360671462863,original
ETH,Ethiopia,Hadiya,2021,4,2.1577484011650085,original
ETH,Ethiopia,Horo Guduru,2021,4,2.261500444752829,original
ETH,Ethiopia,Ilubabor,2021,4,1.8171493400340677,original
ETH,Ethiopia,Jimma,2021,4,1.9905231437559023,original
ETH,Ethiopia,Keffa,2021,4,1.8479027151396976,original
ETH,Ethiopia,Kelem Wellega,2021,4,1.2877406910061835,original
ETH,Ethiopia,Mehakelegnaw,2021,4,2.1162472221410424,original
ETH,Ethiopia,Mirab Arsi,2021,4,1.3122208377637925,original
ETH,Ethiopia,Mirab Gojjam,2021,4,1.9915901472241109,original
ETH,Ethiopia,Mirab Hararghe,2021,4,-1.5602822150985405,original
ETH,Ethiopia,Mirab Shewa,2021,4,1.843004548963637,original
ETH,Ethiopia,Mirab Welega,2021,4,1.3940770424329318,original
ETH,Ethiopia,Misraq Gojjam,2021,4,2.2951594054455664,original
ETH,Ethiopia,Misraq Harerge,2021,4,-1.8053415637870267,original
ETH,Ethiopia,Misraq Shewa,2021,4,0.4519520221704252,original
ETH,Ethiopia,Misraq Wellega,2021,4,2.0164728854009133,original
ETH,Ethiopia,Misraqawi,2021,4,1.7341305890214551,original
ETH,Ethiopia,North Shewa,2021,4,0.3516463375582698,original
ETH,Ethiopia,Semen Gondar,2021,4,2.5647475035690244,original
ETH,Ethiopia,Semen Wello,2021,4,2.3054535866792047,original
ETH,Ethiopia,Sidama,2021,4,1.0283473774391405,original
ETH,Ethiopia,Silti,2021,4,1.884655979424041,original
ETH,Ethiopia,Wag Himra,2021,4,2.4597894258259494,original
ETH,Ethiopia,Agew Awi,2021,5,-0.1270573622801965,original
ETH,Ethiopia,Alaba,2021,5,0.1480289142425746,original
ETH,Ethiopia,Arsi,2021,5,0.1847413071209874,original
ETH,Ethiopia,Bale,2021,5,0.0471936744009463,original
ETH,Ethiopia,Bench Maji,2021,5,-0.045235096969218,original
ETH,Ethiopia,Borena,2021,5,0.3492250288421913,original
ETH,Ethiopia,Debub Gondar,2021,5,0.1238582757890273,original
ETH,Ethiopia,Debub Mirab Shewa,2021,5,0.1308855984306378,original
ETH,Ethiopia,Debub Omo,2021,5,0.3052529799547805,original
ETH,Ethiopia,Debub Wollo,2021,5,0.1862315712824747,original
ETH,Ethiopia,Debubawi,2021,5,0.2279304990893898,original
ETH,Ethiopia,Fafan,2021,5,0.5453333866745663,original
ETH,Ethiopia,Gamo Gofa,2021,5,0.4046500848038086,original
ETH,Ethiopia,Guji,2021,5,0.3930292928473481,original
ETH,Ethiopia,Gurage,2021,5,0.1276489900208319,original
ETH,Ethiopia,Hadiya,2021,5,0.0937418840046411,original
ETH,Ethiopia,Horo Guduru,2021,5,-0.1205611661289419,original
ETH,Ethiopia,Ilubabor,2021,5,-0.2329467326665165,original
ETH,Ethiopia,Jimma,2021,5,0.0214063254771409,original
ETH,Ethiopia,Keffa,2021,5,-0.0792323855627141,original
ETH,Ethiopia,Kelem Wellega,2021,5,-0.8076878472417591,original
ETH,Ethiopia,Mehakelegnaw,2021,5,0.3124995067270095,original
ETH,Ethiopia,Mirab Arsi,2021,5,0.2162793526022704,original
ETH,Ethiopia,Mirab Gojjam,2021,5,-0.0959259064240105,original
ETH,Ethiopia,Mirab Hararghe,2021,5,0.2262139448324839,original
ETH,Ethiopia,Mirab Shewa,2021,5,0.1139256953621313,original
ETH,Ethiopia,Mirab Welega,2021,5,-1.0840802056487333,original
ETH,Ethiopia,Misraq Gojjam,2021,5,0.0927835051867426,original
ETH,Ethiopia,Misraq Harerge,2021,5,0.3644089870367931,original
ETH,Ethiopia,Misraq Shewa,2021,5,0.1433577074492988,original
ETH,Ethiopia,Misraq Wellega,2021,5,-0.3306319686204397,original
ETH,Ethiopia,Misraqawi,2021,5,0.2747833691605734,original
ETH,Ethiopia,North Shewa,2021,5,0.1856650343397632,original
ETH,Ethiopia,Semen Gondar,2021,5,0.140194765792268,original
ETH,Ethiopia,Semen Wello,2021,5,0.1775970224683222,original
ETH,Ethiopia,Sidama,2021,5,0.3031051414745736,original
ETH,Ethiopia,Silti,2021,5,0.1211923024705632,original
ETH,Ethiopia,Wag Himra,2021,5,0.1814908933508949,original
ETH,Ethiopia,Agew Awi,2021,6,-0.1131231403690986,original
ETH,Ethiopia,Alaba,2021,6,0.1668029403033322,original
ETH,Ethiopia,Arsi,2021,6,-0.7534516271445983,original
ETH,Ethiopia,Bale,2021,6,-1.0407165694815963,original
ETH,Ethiopia,Bench Maji,2021,6,-0.4806827912244321,original
ETH,Ethiopia,Borena,2021,6,-0.9279226458259175,original
ETH,Ethiopia,Debub Gondar,2021,6,-0.1455864414141703,original
ETH,Ethiopia,Debub Mirab Shewa,2021,6,0.0849120681770413,original
ETH,Ethiopia,Debub Omo,2021,6,-1.4847221773208077,original
ETH,Ethiopia,Debub Wollo,2021,6,-0.6446341657783928,original
ETH,Ethiopia,Debubawi,2021,6,-0.1359328659436335,original
ETH,Ethiopia,Fafan,2021,6,-1.2488374700886535,original
ETH,Ethiopia,Gamo Gofa,2021,6,-1.0741004676748658,original
ETH,Ethiopia,Guji,2021,6,-0.8093643686916869,original
ETH,Ethiopia,Gurage,2021,6,0.1683603408480067,original
ETH,Ethiopia,Hadiya,2021,6,0.2873414466096685,original
ETH,Ethiopia,Horo Guduru,2021,6,0.1777522621889199,original
ETH,Ethiopia,Ilubabor,2021,6,0.328457547371266,original
ETH,Ethiopia,Jimma,2021,6,0.3332462191277232,original
ETH,Ethiopia,Keffa,2021,6,0.1852723861169256,original
ETH,Ethiopia,Kelem Wellega,2021,6,0.1674366457742871,original
ETH,Ethiopia,Mehakelegnaw,2021,6,-0.0207206963428429,original
ETH,Ethiopia,Mirab Arsi,2021,6,-0.1635665936358866,original
ETH,Ethiopia,Mirab Gojjam,2021,6,-0.1194299265060206,original
ETH,Ethiopia,Mirab Hararghe,2021,6,-1.5738280633489292,original
ETH,Ethiopia,Mirab Shewa,2021,6,0.1443096959987743,original
ETH,Ethiopia,Mirab Welega,2021,6,0.1565501939973107,original
ETH,Ethiopia,Misraq Gojjam,2021,6,-0.0627646236395349,original
ETH,Ethiopia,Misraq Harerge,2021,6,-1.6681976101513598,original
ETH,Ethiopia,Misraq Shewa,2021,6,-0.4701571553582099,original
ETH,Ethiopia,Misraq Wellega,2021,6,0.2533302966839367,original
ETH,Ethiopia,Misraqawi,2021,6,-0.2514271038866372,original
ETH,Ethiopia,North Shewa,2021,6,-0.703737229560313,original
ETH,Ethiopia,Semen Gondar,2021,6,0.0117558119535437,original
ETH,Ethiopia,Semen Wello,2021,6,-0.3995291480752535,original
ETH,Ethiopia,Sidama,2021,6,-0.3937971762801135,original
ETH,Ethiopia,Silti,2021,6,0.1329360617434277,original
ETH,Ethiopia,Wag Himra,2021,6,-0.0191698593619164,original
ETH,Ethiopia,Agew Awi,2021,7,-0.4788703092998412,original
ETH,Ethiopia,Alaba,2021,7,0.4420737869118991,original
ETH,Ethiopia,Arsi,2021,7,1.0265251280146863,original
ETH,Ethiopia,Bale,2021,7,0.5060366620150178,original
