ISO3,COUNTRY,ADM_NAME,year,month,precip_mm,lat_wgs84,lon_wgs84
ETH,Ethiopia,Mirab Arsi,2002,12,61.32463191724645,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2002,12,9.68641485121997,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2002,12,16.412517765446566,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2002,12,25.15528175932378,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2002,12,2.796660253701668,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2002,12,22.16242481068399,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2002,12,6.920213072895404,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2002,12,10.276220769926718,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2002,12,17.763500554637496,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2002,12,21.616101480247607,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2002,12,13.487109836280071,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2002,12,3.1927198899283256,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2002,12,27.07528695266064,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2002,12,91.26829118546073,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2002,12,37.77266391503139,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2002,12,14.432065520975764,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,1,5.58181777054954,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,1,41.80294692645507,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,1,21.83196346663481,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,1,10.293034481693878,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,1,12.872536482652638,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,1,10.091865342189688,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,1,5.007096769773153,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,1,20.069291069854497,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,1,8.780101091924,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,1,15.140007795459413,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,1,7.946658204979446,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,1,1.704289068040393,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,1,21.21031952594223,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,1,11.818652416171282,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,1,31.017545070245696,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,1,29.99880963255663,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,1,3.1385867822971045,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,1,9.084000236880067,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,1,17.54009716416757,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,1,21.443594051408017,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,1,1.4245590121199074,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,1,2.123267564154033,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,1,32.65586888963191,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,1,4.373800517896908,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,1,13.284887448557784,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,1,15.389807667819888,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,1,0.4950361654028447,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,1,6.209167294666449,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,1,10.995130698208222,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,1,14.29021234775477,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,1,2.8538452708612367,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,1,3.2114255355152466,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,1,13.768886505709718,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,1,1.0705521209368456,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,1,14.65769731209157,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,1,26.34839363066816,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,1,40.5684804865128,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,1,9.615965679055622,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,2,12.824283386249624,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,2,46.805365905658384,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,2,18.24083310295406,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,2,11.51556056887068,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,2,22.955503220254315,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,2,19.678963466159832,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,2,10.02215609772683,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,2,25.85858261233398,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,2,19.31242074919396,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,2,17.470021103510685,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,2,8.539246664878679,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,2,10.001007177432667,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,2,36.0718171977616,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,2,21.92480733912469,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,2,23.151890305058828,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,2,30.73864756357485,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,2,9.841008009614283,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,2,11.192425810570889,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,2,23.590096689584467,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,2,28.805913243896622,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,2,5.975987944840727,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,2,1.492040941777284,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,2,23.913173019810984,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,2,12.294335404739686,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,2,13.8108430535031,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,2,18.49826364919494,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,2,0.9659257684426,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,2,13.334103493786364,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,2,18.50463175513596,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,2,17.3633458750043,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,2,8.2302900380805,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,2,4.2354688875251725,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,2,17.24647955397118,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,2,2.546603875016169,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,2,15.684777204003558,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,2,33.8290836263122,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,2,30.98700502170201,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,2,9.771648849924931,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,3,21.821959482985623,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,3,60.56131741151971,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,3,37.03213532718358,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,3,33.27466647473387,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,3,71.90562436801359,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,3,30.48568460809452,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,3,18.005052244192424,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,3,24.21147132054184,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,3,49.88883948790843,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,3,31.66745126382376,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,3,25.178872172137897,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,3,15.241875269534754,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,3,60.97530584342086,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,3,41.92263648476918,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,3,35.086890564576066,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,3,59.0542838894261,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,3,28.04272358027026,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,3,57.21029115466084,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,3,59.815665456665,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,3,73.11286177576339,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,3,44.98003497134342,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,3,18.399317169575315,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,3,59.01538386954602,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,3,21.00764744151325,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,3,26.87307325197704,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,3,31.45785191925328,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,3,36.88216763914373,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,3,27.089585646870777,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,3,22.02056135632801,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,3,19.581804878329613,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,3,38.11243460852779,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,3,35.728160409658905,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,3,23.50988988239337,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,3,7.255018260877342,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,3,30.720813753333136,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,3,57.81317321475518,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,3,50.09736419744719,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,3,27.19971696748116,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,4,24.5265915912464,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,4,176.8627248360866,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,4,148.8049955683423,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,4,256.0314616283552,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,4,193.0907458996347,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,4,284.46911559140483,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,4,31.69891681027241,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,4,97.80784715452958,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,4,186.35237737529388,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,4,81.30358812025283,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,4,71.15719245060545,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,4,134.2929126637263,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,4,261.0117117291851,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,4,378.72327113520106,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,4,109.35383404474833,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,4,170.02308843499648,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,4,36.90023162905916,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,4,102.42667905485877,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,4,122.4818371504256,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,4,223.8532052639812,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,4,89.2243583918843,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,4,36.96121603830299,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,4,204.635137815939,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,4,23.40638025472833,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,4,169.87451556857457,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,4,67.4694827565852,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,4,73.37717897360335,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,4,39.51865169713946,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,4,148.93540088263845,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,4,92.92400970130656,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,4,57.55579577827236,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,4,81.45117925394213,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,4,87.51488314550451,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,4,18.35324465753202,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,4,84.9297772455726,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,4,255.50682323148445,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,4,153.80456111750794,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,4,57.138476052032665,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,5,224.8963027008884,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,5,181.37017504703203,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,5,197.3558868349789,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,5,130.82057913618965,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,5,169.31984177445833,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,5,60.005671143236704,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,5,131.20335936075605,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,5,283.2281879310813,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,5,105.78812547202736,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,5,140.9087686835072,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,5,42.37398195162444,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,5,69.19207450415976,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,5,142.87380260195036,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,5,83.7766212699841,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,5,301.932547014358,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,5,199.7796090673073,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,5,332.0157119832275,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,5,316.0599690728043,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,5,285.8593112893085,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,5,265.1694649332028,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,5,350.42412586581435,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,5,53.27583992644736,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,5,135.56531894983164,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,5,174.34592652825492,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,5,167.66810207116416,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,5,290.6562310107725,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,5,426.6374498449045,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,5,213.68628031953529,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,5,132.3119686199894,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,5,152.33676169729353,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,5,372.5631861608756,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,5,43.12997037379304,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,5,169.54933154774048,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,5,112.76110814341952,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,5,91.33603953141116,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,5,134.9372413387723,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,5,289.6160680277644,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,5,53.91366045067318,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,6,204.3551088754045,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,6,88.7960465725477,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,6,86.07688961784076,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,6,30.98814491554106,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,6,106.1851173161154,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,6,17.965570910334623,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,6,109.05785452930834,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,6,145.85789961284007,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,6,54.03810833586011,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,6,55.07958591357418,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,6,29.2768104822825,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,6,28.51958362356985,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,6,127.43563982680234,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,6,42.75734820971666,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,6,132.27798335887263,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,6,122.39376726448567,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,6,138.93476994354785,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,6,233.68366206997865,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,6,194.100878074485,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,6,172.6284359877578,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,6,255.18910742668592,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,6,76.3678134400462,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,6,93.7730995905349,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,6,151.84770643995688,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,6,59.27575260805748,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,6,140.49600372636067,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,6,309.0874018930226,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,6,107.01068007777404,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,6,48.059279972024335,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,6,81.39262706346331,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,6,211.48519461261984,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,6,21.897124748591903,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,6,75.11830925629987,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,6,151.61833343851453,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,6,43.91951452451383,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,6,108.5747238504066,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,6,113.73606932183122,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,6,57.161564308162745,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,7,342.99292883050714,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,7,100.33437983464384,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,7,139.33613674346165,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,7,21.00492167002745,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,7,135.0137601014547,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,7,13.137360717586976,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,7,406.244630062453,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,7,229.6389795080214,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,7,31.79904677089792,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,7,362.8507894321314,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,7,255.3774556040512,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,7,39.99081045931248,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2016,7,69.99733400597194,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2016,7,23.607528716174127,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2016,7,181.68983582391567,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2016,7,132.02649775722028,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2016,7,289.44974032241646,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2016,7,285.00007616971976,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2016,7,286.5278882751928,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2016,7,213.52895962901528,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2016,7,253.0504163963747,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2016,7,271.4207598597083,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2016,7,102.79316867558347,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2016,7,359.4741344813197,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2016,7,117.65485417971855,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2016,7,270.71207808262074,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2016,7,311.73977377898524,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2016,7,317.56703741449184,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2016,7,63.35125077393718,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2016,7,211.40162253484945,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2016,7,279.35871865496625,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2016,7,226.2992513485328,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2016,7,375.7025089544477,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2016,7,310.44332066158046,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2016,7,317.9572888436569,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2016,7,89.31684454956181,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2016,7,130.32923762417437,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2016,7,290.9053303317172,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2016,8,337.5811221521417,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2016,8,98.30772224715368,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2016,8,112.28551012759311,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2016,8,35.57943265859689,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2016,8,144.33800140482944,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2016,8,11.852036310510424,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2016,8,340.32136621485563,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2016,8,177.23690191238862,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2016,8,48.962031540488525,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2016,8,359.14902394259383,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2016,8,234.3223064220528,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2016,8,48.25758780739437,1032469.6618888458,952209.2310375178
