ISO3,COUNTRY,ADM_NAME,year,month,lst_c,data_status
ETH,Ethiopia,Debub Gondar,2023,6,27.50656949610624,original
ETH,Ethiopia,Debub Mirab Shewa,2023,6,23.58898407967435,original
ETH,Ethiopia,Debub Omo,2023,6,30.80205230253929,original
ETH,Ethiopia,Debub Wollo,2023,6,28.527905961140085,original
ETH,Ethiopia,Debubawi,2023,6,30.79811469608904,original
ETH,Ethiopia,Fafan,2023,6,28.11781375113085,original
ETH,Ethiopia,Gamo Gofa,2023,6,23.13424184622633,original
ETH,Ethiopia,Guji,2023,6,23.39312703540717,original
ETH,Ethiopia,Gurage,2023,6,21.395611743603155,original
ETH,Ethiopia,Hadiya,2023,6,21.49247737544185,original
ETH,Ethiopia,Horo Guduru,2023,6,23.11285433592375,original
ETH,Ethiopia,Ilubabor,2023,6,22.098835216710157,original
ETH,Ethiopia,Jimma,2023,6,21.109286029960863,original
ETH,Ethiopia,Keffa,2023,6,21.199077470045665,original
ETH,Ethiopia,Kelem Wellega,2023,6,25.26111352693861,original
ETH,Ethiopia,Mehakelegnaw,2023,6,28.82642788716206,original
ETH,Ethiopia,Mirab Arsi,2023,6,21.60572639259827,original
ETH,Ethiopia,Mirab Gojjam,2023,6,24.534076941392115,original
ETH,Ethiopia,Mirab Hararghe,2023,6,26.838776115047622,original
ETH,Ethiopia,Mirab Shewa,2023,6,22.798066605284145,original
ETH,Ethiopia,Mirab Welega,2023,6,24.903996318809675,original
ETH,Ethiopia,Misraq Gojjam,2023,6,25.155554199706827,original
ETH,Ethiopia,Misraq Harerge,2023,6,25.506784764059876,original
ETH,Ethiopia,Misraq Shewa,2023,6,28.910916948694727,original
ETH,Ethiopia,Misraq Wellega,2023,6,23.957718464834773,original
ETH,Ethiopia,Misraqawi,2023,6,30.19007431975349,original
ETH,Ethiopia,North Shewa,2023,6,26.983937146923324,original
ETH,Ethiopia,Semen Gondar,2023,6,30.22832588167981,original
ETH,Ethiopia,Semen Wello,2023,6,30.12984122147743,original
ETH,Ethiopia,Sidama,2023,6,20.89274780590793,original
ETH,Ethiopia,Silti,2023,6,22.89842437299237,original
ETH,Ethiopia,Wag Himra,2023,6,33.83612575931271,original
ETH,Ethiopia,Agew Awi,2023,7,24.42116567624442,original
ETH,Ethiopia,Alaba,2023,7,24.044909499088003,original
ETH,Ethiopia,Arsi,2023,7,23.504487396117156,original
ETH,Ethiopia,Bale,2023,7,28.987242846055207,original
ETH,Ethiopia,Bench Maji,2023,7,26.605711185625747,original
ETH,Ethiopia,Borena,2023,7,28.818510127181657,original
ETH,Ethiopia,Debub Gondar,2023,7,23.4071960128725,original
ETH,Ethiopia,Debub Mirab Shewa,2023,7,20.99961722655856,original
ETH,Ethiopia,Debub Omo,2023,7,32.84583442584424,original
ETH,Ethiopia,Debub Wollo,2023,7,22.56461315566693,original
ETH,Ethiopia,Debubawi,2023,7,27.216869003283406,original
ETH,Ethiopia,Fafan,2023,7,29.240215003683048,original
ETH,Ethiopia,Gamo Gofa,2023,7,24.870650297455228,original
ETH,Ethiopia,Guji,2023,7,21.99538755085372,original
ETH,Ethiopia,Gurage,2023,7,20.004502848970528,original
ETH,Ethiopia,Hadiya,2023,7,20.991745822640453,original
ETH,Ethiopia,Horo Guduru,2023,7,20.967504246691057,original
ETH,Ethiopia,Ilubabor,2023,7,22.091389175701284,original
ETH,Ethiopia,Jimma,2023,7,20.713010112142744,original
ETH,Ethiopia,Keffa,2023,7,21.32395569178441,original
ETH,Ethiopia,Kelem Wellega,2023,7,24.57171999776986,original
ETH,Ethiopia,Mehakelegnaw,2023,7,25.381246942938617,original
ETH,Ethiopia,Mirab Arsi,2023,7,19.17764737989517,original
ETH,Ethiopia,Mirab Gojjam,2023,7,22.540534239063827,original
ETH,Ethiopia,Mirab Hararghe,2023,7,27.58165212157693,original
ETH,Ethiopia,Mirab Shewa,2023,7,20.547840056977844,original
ETH,Ethiopia,Mirab Welega,2023,7,23.883082293827247,original
ETH,Ethiopia,Misraq Gojjam,2023,7,21.412538207800388,original
ETH,Ethiopia,Misraq Harerge,2023,7,27.16812743098059,original
ETH,Ethiopia,Misraq Shewa,2023,7,24.730890712140745,original
ETH,Ethiopia,Misraq Wellega,2023,7,22.634617205290485,original
ETH,Ethiopia,Misraqawi,2023,7,26.08332991957309,original
ETH,Ethiopia,North Shewa,2023,7,21.83569652119188,original
ETH,Ethiopia,Semen Gondar,2023,7,25.89466008010072,original
ETH,Ethiopia,Semen Wello,2023,7,25.100465308609763,original
ETH,Ethiopia,Sidama,2023,7,21.107485773624116,original
ETH,Ethiopia,Silti,2023,7,21.165339983779425,original
ETH,Ethiopia,Wag Himra,2023,7,28.329953683572487,original
ETH,Ethiopia,Agew Awi,2023,8,24.917745807800785,original
ETH,Ethiopia,Alaba,2023,8,27.806127164953253,original
ETH,Ethiopia,Arsi,2023,8,26.09135971664693,original
ETH,Ethiopia,Bale,2023,8,33.29896458304544,original
ETH,Ethiopia,Bench Maji,2023,8,29.7864610471257,original
ETH,Ethiopia,Borena,2023,8,32.39765657962854,original
ETH,Ethiopia,Debub Gondar,2023,8,24.079604756133275,original
ETH,Ethiopia,Debub Mirab Shewa,2023,8,22.5942041351653,original
ETH,Ethiopia,Debub Omo,2023,8,36.4198881959485,original
ETH,Ethiopia,Debub Wollo,2023,8,23.514777836663484,original
ETH,Ethiopia,Debubawi,2023,8,27.32736475119792,original
ETH,Ethiopia,Fafan,2023,8,32.99133565260299,original
ETH,Ethiopia,Gamo Gofa,2023,8,28.93569968717076,original
ETH,Ethiopia,Guji,2023,8,28.22419251544704,original
ETH,Ethiopia,Gurage,2023,8,21.475219698947203,original
ETH,Ethiopia,Hadiya,2023,8,23.95706719574989,original
ETH,Ethiopia,Horo Guduru,2023,8,22.343647341928676,original
ETH,Ethiopia,Ilubabor,2023,8,23.09496915693048,original
ETH,Ethiopia,Jimma,2023,8,22.20925907800728,original
ETH,Ethiopia,Keffa,2023,8,23.578814654844965,original
ETH,Ethiopia,Kelem Wellega,2023,8,25.38890798993664,original
ETH,Ethiopia,Mehakelegnaw,2023,8,26.52272610984007,original
ETH,Ethiopia,Mirab Arsi,2023,8,21.94875476917213,original
ETH,Ethiopia,Mirab Gojjam,2023,8,23.26617327686344,original
ETH,Ethiopia,Mirab Hararghe,2023,8,31.603899508932265,original
ETH,Ethiopia,Mirab Shewa,2023,8,22.24205338608732,original
ETH,Ethiopia,Mirab Welega,2023,8,24.750154394005516,original
ETH,Ethiopia,Misraq Gojjam,2023,8,23.00306429221924,original
ETH,Ethiopia,Misraq Harerge,2023,8,31.269949082692904,original
ETH,Ethiopia,Misraq Shewa,2023,8,26.67457856666192,original
ETH,Ethiopia,Misraq Wellega,2023,8,23.58234690886949,original
ETH,Ethiopia,Misraqawi,2023,8,28.027093637252,original
ETH,Ethiopia,North Shewa,2023,8,23.13632503015533,original
ETH,Ethiopia,Semen Gondar,2023,8,26.405303732692545,original
ETH,Ethiopia,Semen Wello,2023,8,24.74035640933877,original
ETH,Ethiopia,Sidama,2023,8,24.78662158943709,original
ETH,Ethiopia,Silti,2023,8,23.899599240177945,original
ETH,Ethiopia,Wag Himra,2023,8,27.55367065923497,original
ETH,Ethiopia,Agew Awi,2023,9,25.326848869065778,original
ETH,Ethiopia,Alaba,2023,9,27.47997221450405,original
ETH,Ethiopia,Arsi,2023,9,25.32552021572568,original
ETH,Ethiopia,Bale,2023,9,31.454559480210342,original
ETH,Ethiopia,Bench Maji,2023,9,29.311493389171176,original
ETH,Ethiopia,Borena,2023,9,33.174050740213985,original
ETH,Ethiopia,Debub Gondar,2023,9,26.435650812889232,original
ETH,Ethiopia,Debub Mirab Shewa,2023,9,24.21449949113118,original
ETH,Ethiopia,Debub Omo,2023,9,35.70278390850202,original
ETH,Ethiopia,Debub Wollo,2023,9,25.777469526674064,original
ETH,Ethiopia,Debubawi,2023,9,30.431372327219204,original
ETH,Ethiopia,Fafan,2023,9,33.26711838144588,original
ETH,Ethiopia,Gamo Gofa,2023,9,26.73119881700827,original
ETH,Ethiopia,Guji,2023,9,27.070773385646596,original
ETH,Ethiopia,Gurage,2023,9,23.24031975985382,original
ETH,Ethiopia,Hadiya,2023,9,24.267417931984408,original
ETH,Ethiopia,Horo Guduru,2023,9,23.670382668079647,original
ETH,Ethiopia,Ilubabor,2023,9,23.870368668261403,original
ETH,Ethiopia,Jimma,2023,9,23.227093900050654,original
ETH,Ethiopia,Keffa,2023,9,23.52690656738173,original
ETH,Ethiopia,Kelem Wellega,2023,9,25.714320911077937,original
ETH,Ethiopia,Mehakelegnaw,2023,9,29.78299135570109,original
ETH,Ethiopia,Mirab Arsi,2023,9,22.18948186413061,original
ETH,Ethiopia,Mirab Gojjam,2023,9,24.011632226783743,original
ETH,Ethiopia,Mirab Hararghe,2023,9,29.96840519246037,original
ETH,Ethiopia,Mirab Shewa,2023,9,23.70192461648904,original
ETH,Ethiopia,Mirab Welega,2023,9,24.95856047884565,original
ETH,Ethiopia,Misraq Gojjam,2023,9,24.307714941360743,original
ETH,Ethiopia,Misraq Harerge,2023,9,29.829029452479837,original
ETH,Ethiopia,Misraq Shewa,2023,9,27.92304896166008,original
ETH,Ethiopia,Misraq Wellega,2023,9,24.75751781949177,original
ETH,Ethiopia,Misraqawi,2023,9,31.11206009470841,original
ETH,Ethiopia,North Shewa,2023,9,24.50312998429325,original
ETH,Ethiopia,Semen Gondar,2023,9,27.488744661860657,original
ETH,Ethiopia,Semen Wello,2023,9,27.948155838000485,original
ETH,Ethiopia,Sidama,2023,9,24.18571556199657,original
ETH,Ethiopia,Silti,2023,9,24.716771373857217,original
ETH,Ethiopia,Wag Himra,2023,9,31.98645359792337,original
ETH,Ethiopia,Agew Awi,2023,10,25.76046397642401,original
ETH,Ethiopia,Alaba,2023,10,31.125193109197035,original
ETH,Ethiopia,Arsi,2023,10,25.223804273465344,original
ETH,Ethiopia,Bale,2023,10,26.55587943738343,original
ETH,Ethiopia,Bench Maji,2023,10,27.83490719632572,original
ETH,Ethiopia,Borena,2023,10,28.38950116620334,original
ETH,Ethiopia,Debub Gondar,2023,10,28.476300998871604,original
ETH,Ethiopia,Debub Mirab Shewa,2023,10,25.73881966656977,original
ETH,Ethiopia,Debub Omo,2023,10,32.64020897417116,original
ETH,Ethiopia,Debub Wollo,2023,10,27.79234233366144,original
ETH,Ethiopia,Debubawi,2023,10,31.233403756685657,original
ETH,Ethiopia,Fafan,2023,10,36.91434641006664,original
ETH,Ethiopia,Gamo Gofa,2023,10,25.2564572320045,original
ETH,Ethiopia,Guji,2023,10,24.058645298973623,original
ETH,Ethiopia,Gurage,2023,10,24.79666050907242,original
ETH,Ethiopia,Hadiya,2023,10,25.163146405185923,original
ETH,Ethiopia,Horo Guduru,2023,10,24.44384031947882,original
ETH,Ethiopia,Ilubabor,2023,10,23.754097769710267,original
ETH,Ethiopia,Jimma,2023,10,23.294215514299463,original
ETH,Ethiopia,Keffa,2023,10,23.147952361433763,original
ETH,Ethiopia,Kelem Wellega,2023,10,25.13168544351336,original
ETH,Ethiopia,Mehakelegnaw,2023,10,32.933195723307286,original
ETH,Ethiopia,Mirab Arsi,2023,10,22.84304222447154,original
ETH,Ethiopia,Mirab Gojjam,2023,10,24.73935682556635,original
ETH,Ethiopia,Mirab Hararghe,2023,10,30.869298529988487,original
ETH,Ethiopia,Mirab Shewa,2023,10,24.741924083293043,original
ETH,Ethiopia,Mirab Welega,2023,10,24.967823980010003,original
ETH,Ethiopia,Misraq Gojjam,2023,10,25.83563798005377,original
ETH,Ethiopia,Misraq Harerge,2023,10,30.205350772511,original
ETH,Ethiopia,Misraq Shewa,2023,10,30.18715628326744,original
ETH,Ethiopia,Misraq Wellega,2023,10,25.401695675803367,original
ETH,Ethiopia,Misraqawi,2023,10,29.77055071156547,original
ETH,Ethiopia,North Shewa,2023,10,26.98358864774339,original
ETH,Ethiopia,Semen Gondar,2023,10,30.100180734637863,original
ETH,Ethiopia,Semen Wello,2023,10,29.29699708849621,original
ETH,Ethiopia,Sidama,2023,10,23.303823319089588,original
ETH,Ethiopia,Silti,2023,10,27.263234803558223,original
ETH,Ethiopia,Wag Himra,2023,10,35.34040747036321,original
ETH,Ethiopia,Agew Awi,2023,11,26.52473488006852,original
ETH,Ethiopia,Alaba,2023,11,30.334221311475435,original
ETH,Ethiopia,Arsi,2023,11,24.794295927209767,original
ETH,Ethiopia,Bale,2023,11,25.836179699991938,original
ETH,Ethiopia,Bench Maji,2023,11,25.65834755192882,original
ETH,Ethiopia,Borena,2023,11,25.62073738527644,original
ETH,Ethiopia,Debub Gondar,2023,11,29.36991879466714,original
ETH,Ethiopia,Debub Mirab Shewa,2023,11,27.89940816734517,original
ETH,Ethiopia,Debub Omo,2023,11,28.416512738216426,original
ETH,Ethiopia,Debub Wollo,2023,11,29.87642668850789,original
ETH,Ethiopia,Debubawi,2023,11,31.12451562191829,original
ETH,Ethiopia,Fafan,2023,11,33.89522112015795,original
ETH,Ethiopia,Gamo Gofa,2023,11,25.203606092738895,original
ETH,Ethiopia,Guji,2023,11,23.5421979836234,original
ETH,Ethiopia,Gurage,2023,11,26.28028853683516,original
ETH,Ethiopia,Hadiya,2023,11,26.582236906831117,original
ETH,Ethiopia,Horo Guduru,2023,11,25.13408792535033,original
ETH,Ethiopia,Ilubabor,2023,11,23.25154658893086,original
ETH,Ethiopia,Jimma,2023,11,23.676120110074283,original
ETH,Ethiopia,Keffa,2023,11,22.773686770354203,original
ETH,Ethiopia,Kelem Wellega,2023,11,24.60075584192007,original
ETH,Ethiopia,Mehakelegnaw,2023,11,31.870490651309083,original
ETH,Ethiopia,Mirab Arsi,2023,11,24.23871658400106,original
ETH,Ethiopia,Mirab Gojjam,2023,11,25.31547502747737,original
ETH,Ethiopia,Mirab Hararghe,2023,11,28.33052304188448,original
ETH,Ethiopia,Mirab Shewa,2023,11,26.70957946441113,original
ETH,Ethiopia,Mirab Welega,2023,11,24.35173770182554,original
ETH,Ethiopia,Misraq Gojjam,2023,11,28.20081741020858,original
ETH,Ethiopia,Misraq Harerge,2023,11,29.153759200916525,original
ETH,Ethiopia,Misraq Shewa,2023,11,30.18564767148101,original
ETH,Ethiopia,Misraq Wellega,2023,11,25.310579016107983,original
ETH,Ethiopia,Misraqawi,2023,11,28.90232232787136,original
ETH,Ethiopia,North Shewa,2023,11,28.765456906202022,original
ETH,Ethiopia,Semen Gondar,2023,11,30.993813260098488,original
ETH,Ethiopia,Semen Wello,2023,11,30.49861524622037,original
ETH,Ethiopia,Sidama,2023,11,24.12901358706705,original
ETH,Ethiopia,Silti,2023,11,28.22377015381768,original
ETH,Ethiopia,Wag Himra,2023,11,34.998459039938844,original
ETH,Ethiopia,Agew Awi,2023,12,29.18134904773882,original
ETH,Ethiopia,Alaba,2023,12,32.411271186440715,original
ETH,Ethiopia,Arsi,2023,12,27.243867440481665,original
ETH,Ethiopia,Bale,2023,12,28.333188118116915,original
ETH,Ethiopia,Bench Maji,2023,12,26.231460366058123,original
ETH,Ethiopia,Borena,2023,12,28.55783766765533,original
ETH,Ethiopia,Debub Gondar,2023,12,31.09410134993941,original
ETH,Ethiopia,Debub Mirab Shewa,2023,12,28.52233679848797,original
ETH,Ethiopia,Debub Omo,2023,12,31.243560351051208,original
ETH,Ethiopia,Debub Wollo,2023,12,30.079657583745742,original
ETH,Ethiopia,Debubawi,2023,12,30.43281658603371,original
ETH,Ethiopia,Fafan,2023,12,34.920251616086865,original
ETH,Ethiopia,Gamo Gofa,2023,12,25.911524307861068,original
ETH,Ethiopia,Guji,2023,12,26.128676978269013,original
ETH,Ethiopia,Gurage,2023,12,26.804950003011893,original
ETH,Ethiopia,Hadiya,2023,12,28.552747351851284,original
ETH,Ethiopia,Horo Guduru,2023,12,26.52384750677032,original
ETH,Ethiopia,Ilubabor,2023,12,23.805805868131163,original
ETH,Ethiopia,Jimma,2023,12,24.18918996289562,original
ETH,Ethiopia,Keffa,2023,12,22.376309984667028,original
ETH,Ethiopia,Kelem Wellega,2023,12,25.963094508721767,original
ETH,Ethiopia,Mehakelegnaw,2023,12,31.70624457618143,original
ETH,Ethiopia,Mirab Arsi,2023,12,26.080828929797853,original
ETH,Ethiopia,Mirab Gojjam,2023,12,27.100284634088307,original
ETH,Ethiopia,Mirab Hararghe,2023,12,29.64286662517446,original
ETH,Ethiopia,Mirab Shewa,2023,12,27.571083779397345,original
ETH,Ethiopia,Mirab Welega,2023,12,25.84025541113495,original
ETH,Ethiopia,Misraq Gojjam,2023,12,29.55694863230496,original
ETH,Ethiopia,Misraq Harerge,2023,12,30.83159086352574,original
ETH,Ethiopia,Misraq Shewa,2023,12,30.429293400543425,original
ETH,Ethiopia,Misraq Wellega,2023,12,26.575662671686025,original
ETH,Ethiopia,Misraqawi,2023,12,28.408996166566467,original
ETH,Ethiopia,North Shewa,2023,12,29.487366644393745,original
ETH,Ethiopia,Semen Gondar,2023,12,32.33462754548575,original
ETH,Ethiopia,Semen Wello,2023,12,30.461125136627945,original
ETH,Ethiopia,Sidama,2023,12,25.29250762420928,original
ETH,Ethiopia,Silti,2023,12,29.843538037435163,original
ETH,Ethiopia,Wag Himra,2023,12,33.75452761196979,original
ETH,Ethiopia,Agew Awi,2009,1,35.3880496181691,original
ETH,Ethiopia,Alaba,2009,1,34.76999027507644,original
ETH,Ethiopia,Arsi,2009,1,30.720974242908017,original
ETH,Ethiopia,Bale,2009,1,33.68913399470531,original
ETH,Ethiopia,Bench Maji,2009,1,33.302800099331115,original
ETH,Ethiopia,Borena,2009,1,35.54337944070163,original
ETH,Ethiopia,Debub Gondar,2009,1,35.88820190579683,original
ETH,Ethiopia,Debub Mirab Shewa,2009,1,30.9710737132888,original
ETH,Ethiopia,Debub Omo,2009,1,38.575250824135175,original
ETH,Ethiopia,Debub Wollo,2009,1,32.63293796587539,original
ETH,Ethiopia,Debubawi,2009,1,33.006531794925365,original
ETH,Ethiopia,Fafan,2009,1,37.96946558105109,original
ETH,Ethiopia,Gamo Gofa,2009,1,31.462055985544488,original
ETH,Ethiopia,Guji,2009,1,30.48935071041207,original
ETH,Ethiopia,Gurage,2009,1,29.08392375961289,original
ETH,Ethiopia,Hadiya,2009,1,30.767663234184926,original
ETH,Ethiopia,Horo Guduru,2009,1,30.092038958554145,original
ETH,Ethiopia,Ilubabor,2009,1,27.02016890618632,original
ETH,Ethiopia,Jimma,2009,1,27.065774725955517,original
ETH,Ethiopia,Keffa,2009,1,26.190097804800303,original
ETH,Ethiopia,Kelem Wellega,2009,1,31.366765994075845,original
ETH,Ethiopia,Mehakelegnaw,2009,1,35.564158674165164,original
ETH,Ethiopia,Mirab Arsi,2009,1,27.605480732544866,original
ETH,Ethiopia,Mirab Gojjam,2009,1,32.2768245081133,original
ETH,Ethiopia,Mirab Hararghe,2009,1,33.54931847819148,original
ETH,Ethiopia,Mirab Shewa,2009,1,29.83954813589481,original
ETH,Ethiopia,Mirab Welega,2009,1,31.45168962861943,original
ETH,Ethiopia,Misraq Gojjam,2009,1,33.698254897714385,original
ETH,Ethiopia,Misraq Harerge,2009,1,34.33020792559706,original
ETH,Ethiopia,Misraq Shewa,2009,1,32.78442496067495,original
ETH,Ethiopia,Misraq Wellega,2009,1,30.53476089869995,original
ETH,Ethiopia,Misraqawi,2009,1,31.487670249549023,original
ETH,Ethiopia,North Shewa,2009,1,31.788858049064164,original
ETH,Ethiopia,Semen Gondar,2009,1,37.44189937521454,original
ETH,Ethiopia,Semen Wello,2009,1,33.198964336496346,original
ETH,Ethiopia,Sidama,2009,1,29.076659027935136,original
ETH,Ethiopia,Silti,2009,1,31.544607348035605,original
ETH,Ethiopia,Wag Himra,2009,1,36.468816196914,original
ETH,Ethiopia,Agew Awi,2009,2,37.94325251134909,original
ETH,Ethiopia,Alaba,2009,2,39.06890177827177,original
ETH,Ethiopia,Arsi,2009,2,34.65067933047523,original
ETH,Ethiopia,Bale,2009,2,37.01177021896339,original
ETH,Ethiopia,Bench Maji,2009,2,34.677110125484084,original
ETH,Ethiopia,Borena,2009,2,37.86936868460954,original
ETH,Ethiopia,Debub Gondar,2009,2,38.55231525055381,original
ETH,Ethiopia,Debub Mirab Shewa,2009,2,35.19433774353016,original
ETH,Ethiopia,Debub Omo,2009,2,39.73269010776818,original
ETH,Ethiopia,Debub Wollo,2009,2,36.33992212181069,original
ETH,Ethiopia,Debubawi,2009,2,36.3753410369752,original
ETH,Ethiopia,Fafan,2009,2,42.40581914631137,original
ETH,Ethiopia,Gamo Gofa,2009,2,34.71011540329218,original
ETH,Ethiopia,Guji,2009,2,33.60769705401196,original
ETH,Ethiopia,Gurage,2009,2,33.000715719936565,original
ETH,Ethiopia,Hadiya,2009,2,34.70524120289905,original
ETH,Ethiopia,Horo Guduru,2009,2,33.74959650594613,original
ETH,Ethiopia,Ilubabor,2009,2,28.508923261520028,original
ETH,Ethiopia,Jimma,2009,2,29.63324621293637,original
ETH,Ethiopia,Keffa,2009,2,27.337376804663705,original
ETH,Ethiopia,Kelem Wellega,2009,2,33.41840584571763,original
ETH,Ethiopia,Mehakelegnaw,2009,2,37.9456635936391,original
ETH,Ethiopia,Mirab Arsi,2009,2,30.88280021938198,original
ETH,Ethiopia,Mirab Gojjam,2009,2,34.791029408581565,original
ETH,Ethiopia,Mirab Hararghe,2009,2,38.36976455420898,original
ETH,Ethiopia,Mirab Shewa,2009,2,33.844577825808784,original
ETH,Ethiopia,Mirab Welega,2009,2,33.859745006355176,original
ETH,Ethiopia,Misraq Gojjam,2009,2,37.14498175851272,original
ETH,Ethiopia,Misraq Harerge,2009,2,39.18278032364319,original
ETH,Ethiopia,Misraq Shewa,2009,2,36.68986569903234,original
ETH,Ethiopia,Misraq Wellega,2009,2,34.365348365728515,original
ETH,Ethiopia,Misraqawi,2009,2,33.657711120715625,original
ETH,Ethiopia,North Shewa,2009,2,35.91818001162824,original
ETH,Ethiopia,Semen Gondar,2009,2,39.50957179539994,original
ETH,Ethiopia,Semen Wello,2009,2,36.88565354071754,original
ETH,Ethiopia,Sidama,2009,2,31.932675269679223,original
ETH,Ethiopia,Silti,2009,2,35.05870343773169,original
ETH,Ethiopia,Wag Himra,2009,2,39.61965088086866,original
ETH,Ethiopia,Agew Awi,2009,3,42.353799317071896,original
ETH,Ethiopia,Alaba,2009,3,39.921282995276506,original
ETH,Ethiopia,Arsi,2009,3,35.966551183526455,original
ETH,Ethiopia,Bale,2009,3,36.08868127738511,original
ETH,Ethiopia,Bench Maji,2009,3,33.331153812301984,original
ETH,Ethiopia,Borena,2009,3,36.51733393127636,original
ETH,Ethiopia,Debub Gondar,2009,3,41.63010034688846,original
ETH,Ethiopia,Debub Mirab Shewa,2009,3,37.785213785499714,original
ETH,Ethiopia,Debub Omo,2009,3,39.1714583235481,original
ETH,Ethiopia,Debub Wollo,2009,3,39.14468941641263,original
ETH,Ethiopia,Debubawi,2009,3,39.6638174213684,original
ETH,Ethiopia,Fafan,2009,3,42.39176522740358,original
ETH,Ethiopia,Gamo Gofa,2009,3,34.356048209407376,original
ETH,Ethiopia,Guji,2009,3,33.61060784351615,original
ETH,Ethiopia,Gurage,2009,3,35.670801691999834,original
ETH,Ethiopia,Hadiya,2009,3,36.43733725773134,original
ETH,Ethiopia,Horo Guduru,2009,3,36.68908049275877,original
ETH,Ethiopia,Ilubabor,2009,3,29.94557405797884,original
ETH,Ethiopia,Jimma,2009,3,30.742473867141378,original
ETH,Ethiopia,Keffa,2009,3,26.618092521747062,original
ETH,Ethiopia,Kelem Wellega,2009,3,35.22896434086943,original
ETH,Ethiopia,Mehakelegnaw,2009,3,41.58046084143853,original
ETH,Ethiopia,Mirab Arsi,2009,3,31.84423655093479,original
ETH,Ethiopia,Mirab Gojjam,2009,3,37.91818418603312,original
ETH,Ethiopia,Mirab Hararghe,2009,3,37.73624901968834,original
ETH,Ethiopia,Mirab Shewa,2009,3,36.99709643564975,original
ETH,Ethiopia,Mirab Welega,2009,3,36.957805533134845,original
ETH,Ethiopia,Misraq Gojjam,2009,3,40.374175551409365,original
ETH,Ethiopia,Misraq Harerge,2009,3,38.28592413321247,original
ETH,Ethiopia,Misraq Shewa,2009,3,39.25566489108153,original
ETH,Ethiopia,Misraq Wellega,2009,3,37.64839428239734,original
ETH,Ethiopia,Misraqawi,2009,3,36.95912761199644,original
ETH,Ethiopia,North Shewa,2009,3,38.49703162468072,original
ETH,Ethiopia,Semen Gondar,2009,3,44.43296742876763,original
ETH,Ethiopia,Semen Wello,2009,3,39.76738617567691,original
ETH,Ethiopia,Sidama,2009,3,32.546356644534704,original
ETH,Ethiopia,Silti,2009,3,36.83533736409692,original
ETH,Ethiopia,Wag Himra,2009,3,42.9173347300734,original
ETH,Ethiopia,Agew Awi,2009,4,41.76755284090158,original
ETH,Ethiopia,Alaba,2009,4,36.23936278595908,original
ETH,Ethiopia,Arsi,2009,4,30.21070798747308,original
ETH,Ethiopia,Bale,2009,4,28.61052553526205,original
ETH,Ethiopia,Bench Maji,2009,4,28.18366376058788,original
ETH,Ethiopia,Borena,2009,4,28.831247282684764,original
ETH,Ethiopia,Debub Gondar,2009,4,42.82951808974525,original
ETH,Ethiopia,Debub Mirab Shewa,2009,4,36.45322538044011,original
ETH,Ethiopia,Debub Omo,2009,4,34.17174856294545,original
ETH,Ethiopia,Debub Wollo,2009,4,38.76585691244931,original
ETH,Ethiopia,Debubawi,2009,4,40.71266030884188,original
ETH,Ethiopia,Fafan,2009,4,38.10868206266966,original
ETH,Ethiopia,Gamo Gofa,2009,4,27.052126116473868,original
ETH,Ethiopia,Guji,2009,4,25.34196246348223,original
ETH,Ethiopia,Gurage,2009,4,33.84189700754307,original
ETH,Ethiopia,Hadiya,2009,4,31.30395970659938,original
ETH,Ethiopia,Horo Guduru,2009,4,35.48866183916172,original
ETH,Ethiopia,Ilubabor,2009,4,26.409629754973235,original
ETH,Ethiopia,Jimma,2009,4,27.9702897057513,original
ETH,Ethiopia,Keffa,2009,4,23.51346218366201,original
ETH,Ethiopia,Kelem Wellega,2009,4,30.696113160025213,original
ETH,Ethiopia,Mehakelegnaw,2009,4,43.09269246807696,original
ETH,Ethiopia,Mirab Arsi,2009,4,28.548272085975537,original
ETH,Ethiopia,Mirab Gojjam,2009,4,38.200654670428136,original
ETH,Ethiopia,Mirab Hararghe,2009,4,32.03637585606292,original
ETH,Ethiopia,Mirab Shewa,2009,4,34.84496231214598,original
ETH,Ethiopia,Mirab Welega,2009,4,32.505010313550514,original
ETH,Ethiopia,Misraq Gojjam,2009,4,39.702391661669004,original
ETH,Ethiopia,Misraq Harerge,2009,4,32.18161107133195,original
ETH,Ethiopia,Misraq Shewa,2009,4,38.66021998188662,original
ETH,Ethiopia,Misraq Wellega,2009,4,34.8615041500565,original
ETH,Ethiopia,Misraqawi,2009,4,38.68028587893368,original
ETH,Ethiopia,North Shewa,2009,4,37.86873483921544,original
ETH,Ethiopia,Semen Gondar,2009,4,44.97263336308511,original
ETH,Ethiopia,Semen Wello,2009,4,39.52430841305315,original
ETH,Ethiopia,Sidama,2009,4,27.516275261546724,original
ETH,Ethiopia,Silti,2009,4,34.209123733629895,original
ETH,Ethiopia,Wag Himra,2009,4,44.05371207828771,original
ETH,Ethiopia,Agew Awi,2009,5,41.12698988842863,original
ETH,Ethiopia,Alaba,2009,5,38.33792650736319,original
ETH,Ethiopia,Arsi,2009,5,33.283099887120336,original
ETH,Ethiopia,Bale,2009,5,28.29172777024087,original
ETH,Ethiopia,Bench Maji,2009,5,28.822293018323897,original
ETH,Ethiopia,Borena,2009,5,28.233098951897187,original
ETH,Ethiopia,Debub Gondar,2009,5,43.09234057759026,original
ETH,Ethiopia,Debub Mirab Shewa,2009,5,37.166017283367296,original
