ISO3,COUNTRY,ADM_NAME,year,month,precip_mm
ETH,Ethiopia,Agew Awi,2015,1,6.029468485701526
ETH,Ethiopia,Alaba,2015,1,31.0369409456224
ETH,Ethiopia,Arsi,2015,1,8.043745094278403
ETH,Ethiopia,Bale,2015,1,4.667556682833999
ETH,Ethiopia,Bench Maji,2015,1,27.10605240201967
ETH,Ethiopia,Borena,2015,1,11.559617032640828
ETH,Ethiopia,Debub Gondar,2015,1,5.073819132618854
ETH,Ethiopia,Debub Mirab Shewa,2015,1,8.311270689294417
ETH,Ethiopia,Debub Omo,2015,1,16.039205320369867
ETH,Ethiopia,Debub Wollo,2015,1,13.286555393500077
ETH,Ethiopia,Debubawi,2015,1,7.895770377378287
ETH,Ethiopia,Fafan,2015,1,1.0432778607972482
ETH,Ethiopia,Gamo Gofa,2015,1,40.561949549988526
ETH,Ethiopia,Guji,2015,1,9.806904399289492
ETH,Ethiopia,Gurage,2015,1,17.9169875389002
ETH,Ethiopia,Hadiya,2015,1,25.853209686119804
ETH,Ethiopia,Horo Guduru,2015,1,2.823889357350916
ETH,Ethiopia,Ilubabor,2015,1,17.29673880413717
ETH,Ethiopia,Jimma,2015,1,29.7712373297016
ETH,Ethiopia,Keffa,2015,1,38.83396504782272
ETH,Ethiopia,Kelem Wellega,2015,1,4.409568981761078
ETH,Ethiopia,Mehakelegnaw,2015,1,2.4679191899640327
ETH,Ethiopia,Mirab Arsi,2015,1,17.100517230998562
ETH,Ethiopia,Mirab Gojjam,2015,1,5.281642132641816
ETH,Ethiopia,Mirab Hararghe,2015,1,7.3442860224857025
ETH,Ethiopia,Mirab Shewa,2015,1,8.980453448827538
ETH,Ethiopia,Mirab Welega,2015,1,1.5129952446584718
ETH,Ethiopia,Misraq Gojjam,2015,1,8.39637044375
ETH,Ethiopia,Misraq Harerge,2015,1,7.842882795627259
ETH,Ethiopia,Misraq Shewa,2015,1,3.0593671439228576
ETH,Ethiopia,Misraq Wellega,2015,1,4.581831884139723
ETH,Ethiopia,Misraqawi,2015,1,3.212674344232909
ETH,Ethiopia,North Shewa,2015,1,7.2582870867392915
ETH,Ethiopia,Semen Gondar,2015,1,1.066771674426937
ETH,Ethiopia,Semen Wello,2015,1,13.77111969080807
ETH,Ethiopia,Sidama,2015,1,24.80015174134698
ETH,Ethiopia,Silti,2015,1,25.380118944772622
ETH,Ethiopia,Wag Himra,2015,1,9.60022611227918
ETH,Ethiopia,Agew Awi,2015,2,15.051189727218503
ETH,Ethiopia,Alaba,2015,2,46.03561485009116
ETH,Ethiopia,Arsi,2015,2,21.660378442726024
ETH,Ethiopia,Bale,2015,2,11.540463615434804
ETH,Ethiopia,Bench Maji,2015,2,29.183909549136303
ETH,Ethiopia,Borena,2015,2,7.526714188737819
ETH,Ethiopia,Debub Gondar,2015,2,13.626704560692495
ETH,Ethiopia,Debub Mirab Shewa,2015,2,26.20463449519433
ETH,Ethiopia,Debub Omo,2015,2,17.434990121164656
ETH,Ethiopia,Debub Wollo,2015,2,22.762757179690187
ETH,Ethiopia,Debubawi,2015,2,10.262433318936456
ETH,Ethiopia,Fafan,2015,2,1.440702442508728
ETH,Ethiopia,Gamo Gofa,2015,2,33.30123730952735
ETH,Ethiopia,Guji,2015,2,10.392861779053586
ETH,Ethiopia,Gurage,2015,2,24.46698042718942
ETH,Ethiopia,Hadiya,2015,2,24.27462616802783
ETH,Ethiopia,Horo Guduru,2015,2,13.052843664772702
ETH,Ethiopia,Ilubabor,2015,2,15.248027183134225
ETH,Ethiopia,Jimma,2015,2,25.07797622107903
ETH,Ethiopia,Keffa,2015,2,45.43401435510152
ETH,Ethiopia,Kelem Wellega,2015,2,8.579477015822837
ETH,Ethiopia,Mehakelegnaw,2015,2,1.9846053166486104
ETH,Ethiopia,Mirab Arsi,2015,2,30.51190465224332
ETH,Ethiopia,Mirab Gojjam,2015,2,16.036933510888986
ETH,Ethiopia,Mirab Hararghe,2015,2,8.000761136161922
ETH,Ethiopia,Mirab Shewa,2015,2,21.41297756541368
ETH,Ethiopia,Mirab Welega,2015,2,2.8432602477069024
ETH,Ethiopia,Misraq Gojjam,2015,2,17.269421494592144
ETH,Ethiopia,Misraq Harerge,2015,2,3.446382389011015
ETH,Ethiopia,Misraq Shewa,2015,2,18.26117292774592
ETH,Ethiopia,Misraq Wellega,2015,2,10.91091590184028
ETH,Ethiopia,Misraqawi,2015,2,2.719287002883668
ETH,Ethiopia,North Shewa,2015,2,20.516207042770517
ETH,Ethiopia,Semen Gondar,2015,2,3.2611428542040564
ETH,Ethiopia,Semen Wello,2015,2,20.061893546475076
ETH,Ethiopia,Sidama,2015,2,28.51640562029957
ETH,Ethiopia,Silti,2015,2,33.33486426687399
ETH,Ethiopia,Wag Himra,2015,2,12.761671358370572
ETH,Ethiopia,Agew Awi,2015,3,18.73992580899188
ETH,Ethiopia,Alaba,2015,3,89.33943909199641
ETH,Ethiopia,Arsi,2015,3,46.82117112729305
ETH,Ethiopia,Bale,2015,3,34.05908372920405
ETH,Ethiopia,Bench Maji,2015,3,89.68687018211752
ETH,Ethiopia,Borena,2015,3,29.630332522098257
ETH,Ethiopia,Debub Gondar,2015,3,28.924841739140216
ETH,Ethiopia,Debub Mirab Shewa,2015,3,50.725034018117846
ETH,Ethiopia,Debub Omo,2015,3,48.20354291501656
ETH,Ethiopia,Debub Wollo,2015,3,47.13555681851441
ETH,Ethiopia,Debubawi,2015,3,25.37123356257104
ETH,Ethiopia,Fafan,2015,3,9.427601344717182
ETH,Ethiopia,Gamo Gofa,2015,3,81.12428574630265
ETH,Ethiopia,Guji,2015,3,47.595741432744205
ETH,Ethiopia,Gurage,2015,3,68.0710819729925
ETH,Ethiopia,Hadiya,2015,3,87.64325205800387
ETH,Ethiopia,Horo Guduru,2015,3,41.66887393563263
ETH,Ethiopia,Ilubabor,2015,3,57.30002828256031
ETH,Ethiopia,Jimma,2015,3,77.72193917031412
ETH,Ethiopia,Keffa,2015,3,111.04486333631397
ETH,Ethiopia,Kelem Wellega,2015,3,73.21961101781187
ETH,Ethiopia,Mehakelegnaw,2015,3,19.17142603381488
ETH,Ethiopia,Mirab Arsi,2015,3,76.17372662263809
ETH,Ethiopia,Mirab Gojjam,2015,3,23.62812242032368
ETH,Ethiopia,Mirab Hararghe,2015,3,22.225055023225966
ETH,Ethiopia,Mirab Shewa,2015,3,54.87762027372331
ETH,Ethiopia,Mirab Welega,2015,3,37.58102775066647
ETH,Ethiopia,Misraq Gojjam,2015,3,40.22510070712445
ETH,Ethiopia,Misraq Harerge,2015,3,17.78584641711548
ETH,Ethiopia,Misraq Shewa,2015,3,38.19627491637643
ETH,Ethiopia,Misraq Wellega,2015,3,45.65131732880153
ETH,Ethiopia,Misraqawi,2015,3,44.16768084937774
ETH,Ethiopia,North Shewa,2015,3,38.16512115540103
ETH,Ethiopia,Semen Gondar,2015,3,9.396862360645567
ETH,Ethiopia,Semen Wello,2015,3,41.97049865093947
ETH,Ethiopia,Sidama,2015,3,81.5876301002326
ETH,Ethiopia,Silti,2015,3,84.22158912758724
ETH,Ethiopia,Wag Himra,2015,3,25.109740865937244
ETH,Ethiopia,Agew Awi,2015,4,26.42334930539907
ETH,Ethiopia,Alaba,2015,4,79.98683550855326
ETH,Ethiopia,Arsi,2015,4,92.77668924577704
ETH,Ethiopia,Bale,2015,4,172.4844185638575
ETH,Ethiopia,Bench Maji,2015,4,186.9213142612921
ETH,Ethiopia,Borena,2015,4,188.64867663309215
ETH,Ethiopia,Debub Gondar,2015,4,30.676205888516726
ETH,Ethiopia,Debub Mirab Shewa,2015,4,51.97594516964182
ETH,Ethiopia,Debub Omo,2015,4,186.41604952369605
ETH,Ethiopia,Debub Wollo,2015,4,45.5313400605715
ETH,Ethiopia,Debubawi,2015,4,22.470372068594745
ETH,Ethiopia,Fafan,2015,4,38.28235906242118
ETH,Ethiopia,Gamo Gofa,2015,4,207.01716695098645
ETH,Ethiopia,Guji,2015,4,276.3529738573915
ETH,Ethiopia,Gurage,2015,4,62.60645083036082
ETH,Ethiopia,Hadiya,2015,4,83.75781279218846
ETH,Ethiopia,Horo Guduru,2015,4,44.758671495226125
ETH,Ethiopia,Ilubabor,2015,4,67.68406843723191
ETH,Ethiopia,Jimma,2015,4,116.20570369350295
ETH,Ethiopia,Keffa,2015,4,226.823710398841
ETH,Ethiopia,Kelem Wellega,2015,4,72.9885166490837
ETH,Ethiopia,Mehakelegnaw,2015,4,23.67726601366809
ETH,Ethiopia,Mirab Arsi,2015,4,128.356689081243
ETH,Ethiopia,Mirab Gojjam,2015,4,26.86639260976773
ETH,Ethiopia,Mirab Hararghe,2015,4,77.73624250737706
ETH,Ethiopia,Mirab Shewa,2015,4,54.98554088492136
ETH,Ethiopia,Mirab Welega,2015,4,49.363966781459965
ETH,Ethiopia,Misraq Gojjam,2015,4,40.31568375843275
ETH,Ethiopia,Misraq Harerge,2015,4,64.74081790895468
ETH,Ethiopia,Misraq Shewa,2015,4,50.49022505629296
ETH,Ethiopia,Misraq Wellega,2015,4,48.43939582140271
ETH,Ethiopia,Misraqawi,2015,4,33.56361598859726
ETH,Ethiopia,North Shewa,2015,4,45.00338238795653
ETH,Ethiopia,Semen Gondar,2015,4,15.949147145174257
ETH,Ethiopia,Semen Wello,2015,4,40.55379160079677
ETH,Ethiopia,Sidama,2015,4,169.0862581305012
ETH,Ethiopia,Silti,2015,4,80.54601550561753
ETH,Ethiopia,Wag Himra,2015,4,31.022521716837947
ETH,Ethiopia,Agew Awi,2015,5,162.06368461160815
ETH,Ethiopia,Alaba,2015,5,103.62193534115217
ETH,Ethiopia,Arsi,2015,5,90.81493769127358
ETH,Ethiopia,Bale,2015,5,114.29760935100302
ETH,Ethiopia,Bench Maji,2015,5,167.06456615671777
ETH,Ethiopia,Borena,2015,5,92.677075329881
ETH,Ethiopia,Debub Gondar,2015,5,114.2440492656819
ETH,Ethiopia,Debub Mirab Shewa,2015,5,116.94342754287716
ETH,Ethiopia,Debub Omo,2015,5,134.24902089205892
ETH,Ethiopia,Debub Wollo,2015,5,105.0287487561888
ETH,Ethiopia,Debubawi,2015,5,49.4551327348087
ETH,Ethiopia,Fafan,2015,5,88.55963167430909
ETH,Ethiopia,Gamo Gofa,2015,5,197.17998395793865
ETH,Ethiopia,Guji,2015,5,130.46519119717786
ETH,Ethiopia,Gurage,2015,5,119.4224690111268
ETH,Ethiopia,Hadiya,2015,5,133.1422228309524
ETH,Ethiopia,Horo Guduru,2015,5,223.00000348372427
ETH,Ethiopia,Ilubabor,2015,5,234.08416231207448
ETH,Ethiopia,Jimma,2015,5,203.0622876293168
ETH,Ethiopia,Keffa,2015,5,224.4764461015837
ETH,Ethiopia,Kelem Wellega,2015,5,241.27829064961983
ETH,Ethiopia,Mehakelegnaw,2015,5,62.19614080348829
ETH,Ethiopia,Mirab Arsi,2015,5,87.3634872460607
ETH,Ethiopia,Mirab Gojjam,2015,5,140.81554747204228
ETH,Ethiopia,Mirab Hararghe,2015,5,120.47227883540803
ETH,Ethiopia,Mirab Shewa,2015,5,146.42257113983877
ETH,Ethiopia,Mirab Welega,2015,5,246.97600055515971
ETH,Ethiopia,Misraq Gojjam,2015,5,152.01622282571805
ETH,Ethiopia,Misraq Harerge,2015,5,135.9943324345694
ETH,Ethiopia,Misraq Shewa,2015,5,76.03473434487194
ETH,Ethiopia,Misraq Wellega,2015,5,283.6640303224913
ETH,Ethiopia,Misraqawi,2015,5,48.85306863103258
ETH,Ethiopia,North Shewa,2015,5,106.2274431004629
ETH,Ethiopia,Semen Gondar,2015,5,117.8519795218608
ETH,Ethiopia,Semen Wello,2015,5,80.88663164818395
ETH,Ethiopia,Sidama,2015,5,143.7265110662033
ETH,Ethiopia,Silti,2015,5,128.1328689923898
ETH,Ethiopia,Wag Himra,2015,5,61.93752051057309
ETH,Ethiopia,Agew Awi,2015,6,192.09546688512825
ETH,Ethiopia,Alaba,2015,6,90.69909892084864
ETH,Ethiopia,Arsi,2015,6,77.5075818812627
ETH,Ethiopia,Bale,2015,6,34.459667708557184
ETH,Ethiopia,Bench Maji,2015,6,171.20586391678344
ETH,Ethiopia,Borena,2015,6,20.848443817235225
ETH,Ethiopia,Debub Gondar,2015,6,73.93098095560534
ETH,Ethiopia,Debub Mirab Shewa,2015,6,127.89704414013173
ETH,Ethiopia,Debub Omo,2015,6,81.15524763446165
ETH,Ethiopia,Debub Wollo,2015,6,28.343593314917
ETH,Ethiopia,Debubawi,2015,6,21.969553625043023
ETH,Ethiopia,Fafan,2015,6,49.939152577628654
ETH,Ethiopia,Gamo Gofa,2015,6,187.2594579242128
ETH,Ethiopia,Guji,2015,6,46.21568125918797
ETH,Ethiopia,Gurage,2015,6,117.19858194854756
ETH,Ethiopia,Hadiya,2015,6,138.8869795458747
ETH,Ethiopia,Horo Guduru,2015,6,142.00390946884042
ETH,Ethiopia,Ilubabor,2015,6,270.7165490877937
ETH,Ethiopia,Jimma,2015,6,258.23625324777885
ETH,Ethiopia,Keffa,2015,6,233.76777738778748
ETH,Ethiopia,Kelem Wellega,2015,6,274.3321547498702
ETH,Ethiopia,Mehakelegnaw,2015,6,59.686794319486935
ETH,Ethiopia,Mirab Arsi,2015,6,90.67040714956984
ETH,Ethiopia,Mirab Gojjam,2015,6,125.50675917899798
ETH,Ethiopia,Mirab Hararghe,2015,6,71.12760151902609
ETH,Ethiopia,Mirab Shewa,2015,6,132.56936521646531
ETH,Ethiopia,Mirab Welega,2015,6,307.40336894341806
ETH,Ethiopia,Misraq Gojjam,2015,6,86.54359484607559
ETH,Ethiopia,Misraq Harerge,2015,6,76.89216529474582
ETH,Ethiopia,Misraq Shewa,2015,6,69.0149430183148
ETH,Ethiopia,Misraq Wellega,2015,6,217.33144335210807
ETH,Ethiopia,Misraqawi,2015,6,22.19298018035952
ETH,Ethiopia,North Shewa,2015,6,65.55378263677946
ETH,Ethiopia,Semen Gondar,2015,6,125.82785976800876
ETH,Ethiopia,Semen Wello,2015,6,23.87450238182824
ETH,Ethiopia,Sidama,2015,6,131.0090758865488
ETH,Ethiopia,Silti,2015,6,96.81756330962487
ETH,Ethiopia,Wag Himra,2015,6,40.71178911083527
ETH,Ethiopia,Agew Awi,2015,7,313.55337035371184
ETH,Ethiopia,Alaba,2015,7,123.8560844689285
ETH,Ethiopia,Arsi,2015,7,124.26764496044991
ETH,Ethiopia,Bale,2015,7,34.31556484220375
ETH,Ethiopia,Bench Maji,2015,7,163.4824840532358
ETH,Ethiopia,Borena,2015,7,21.684841339068043
ETH,Ethiopia,Debub Gondar,2015,7,189.628543822368
ETH,Ethiopia,Debub Mirab Shewa,2015,7,162.86957336236455
ETH,Ethiopia,Debub Omo,2015,7,77.47485153786998
ETH,Ethiopia,Debub Wollo,2015,7,74.75731095506065
ETH,Ethiopia,Debubawi,2015,7,65.21679237361808
ETH,Ethiopia,Fafan,2015,7,18.485149289052803
ETH,Ethiopia,Gamo Gofa,2015,7,162.68468808980376
ETH,Ethiopia,Guji,2015,7,35.3945139039773
ETH,Ethiopia,Gurage,2015,7,156.50261914286534
ETH,Ethiopia,Hadiya,2015,7,132.29426810262362
ETH,Ethiopia,Horo Guduru,2015,7,233.90188776100695
ETH,Ethiopia,Ilubabor,2015,7,289.64538324660697
ETH,Ethiopia,Jimma,2015,7,285.0254722460504
ETH,Ethiopia,Keffa,2015,7,221.3375842483413
ETH,Ethiopia,Kelem Wellega,2015,7,230.26908181146985
ETH,Ethiopia,Mehakelegnaw,2015,7,140.56878432604245
ETH,Ethiopia,Mirab Arsi,2015,7,173.0369459340747
ETH,Ethiopia,Mirab Gojjam,2015,7,239.26717743565396
ETH,Ethiopia,Mirab Hararghe,2015,7,64.67715172806552
ETH,Ethiopia,Mirab Shewa,2015,7,208.3946472008012
ETH,Ethiopia,Mirab Welega,2015,7,288.5364946365575
ETH,Ethiopia,Misraq Gojjam,2015,7,142.85100622446845
ETH,Ethiopia,Misraq Harerge,2015,7,22.47610243403989
ETH,Ethiopia,Misraq Shewa,2015,7,98.68720374803898
ETH,Ethiopia,Misraq Wellega,2015,7,272.3717357385622
ETH,Ethiopia,Misraqawi,2015,7,75.83443239158755
ETH,Ethiopia,North Shewa,2015,7,105.99108952429972
ETH,Ethiopia,Semen Gondar,2015,7,211.49544848461312
ETH,Ethiopia,Semen Wello,2015,7,70.71724707337499
ETH,Ethiopia,Sidama,2015,7,177.81760042984217
ETH,Ethiopia,Silti,2015,7,131.68129583207914
ETH,Ethiopia,Wag Himra,2015,7,91.38374881196732
ETH,Ethiopia,Agew Awi,2015,8,326.3373923457735
ETH,Ethiopia,Alaba,2015,8,115.6849079679933
ETH,Ethiopia,Arsi,2015,8,113.89971079728927
ETH,Ethiopia,Bale,2015,8,23.601453428777813
ETH,Ethiopia,Bench Maji,2015,8,104.4643797741388
ETH,Ethiopia,Borena,2015,8,11.741371458210327
ETH,Ethiopia,Debub Gondar,2015,8,264.1416214933506
ETH,Ethiopia,Debub Mirab Shewa,2015,8,199.07973443151533
ETH,Ethiopia,Debub Omo,2015,8,41.518453964393096
ETH,Ethiopia,Debub Wollo,2015,8,219.22616291977712
ETH,Ethiopia,Debubawi,2015,8,191.46250214136143
ETH,Ethiopia,Fafan,2015,8,59.04458333579925
ETH,Ethiopia,Gamo Gofa,2015,8,61.37786619589071
ETH,Ethiopia,Guji,2015,8,23.718664634418317
ETH,Ethiopia,Gurage,2015,8,154.3116585104647
ETH,Ethiopia,Hadiya,2015,8,154.43410549736785
ETH,Ethiopia,Horo Guduru,2015,8,189.39533983624543
ETH,Ethiopia,Ilubabor,2015,8,212.40865681766343
ETH,Ethiopia,Jimma,2015,8,222.9180612346551
ETH,Ethiopia,Keffa,2015,8,149.33020168975844
ETH,Ethiopia,Kelem Wellega,2015,8,178.57155969117022
ETH,Ethiopia,Mehakelegnaw,2015,8,200.273270613465
ETH,Ethiopia,Mirab Arsi,2015,8,102.5673459347016
ETH,Ethiopia,Mirab Gojjam,2015,8,243.56914442475525
ETH,Ethiopia,Mirab Hararghe,2015,8,100.7644467633998
ETH,Ethiopia,Mirab Shewa,2015,8,213.9450381169257
ETH,Ethiopia,Mirab Welega,2015,8,227.67106105915707
ETH,Ethiopia,Misraq Gojjam,2015,8,192.9275618742924
ETH,Ethiopia,Misraq Harerge,2015,8,74.46775199443923
ETH,Ethiopia,Misraq Shewa,2015,8,142.88634016765656
ETH,Ethiopia,Misraq Wellega,2015,8,216.1073298593105
ETH,Ethiopia,Misraqawi,2015,8,111.30843337970234
ETH,Ethiopia,North Shewa,2015,8,227.65212910364136
ETH,Ethiopia,Semen Gondar,2015,8,270.70813607947065
ETH,Ethiopia,Semen Wello,2015,8,196.8393554621705
ETH,Ethiopia,Sidama,2015,8,90.28338948397264
ETH,Ethiopia,Silti,2015,8,124.46080432767071
ETH,Ethiopia,Wag Himra,2015,8,225.2511871488553
ETH,Ethiopia,Agew Awi,2015,9,328.5421754838722
ETH,Ethiopia,Alaba,2015,9,101.4538945013962
ETH,Ethiopia,Arsi,2015,9,67.66046641827512
ETH,Ethiopia,Bale,2015,9,51.40755235075528
ETH,Ethiopia,Bench Maji,2015,9,132.72651037759158
ETH,Ethiopia,Borena,2015,9,28.836658727428173
ETH,Ethiopia,Debub Gondar,2015,9,152.64263146304555
ETH,Ethiopia,Debub Mirab Shewa,2015,9,61.08528178046787
ETH,Ethiopia,Debub Omo,2015,9,53.81765576132466
ETH,Ethiopia,Debub Wollo,2015,9,67.20323832454446
ETH,Ethiopia,Debubawi,2015,9,35.10058361103999
ETH,Ethiopia,Fafan,2015,9,34.73439236198562
ETH,Ethiopia,Gamo Gofa,2015,9,96.2748307305417
ETH,Ethiopia,Guji,2015,9,66.49368070298597
ETH,Ethiopia,Gurage,2015,9,84.87906725842328
ETH,Ethiopia,Hadiya,2015,9,150.06386264079754
ETH,Ethiopia,Horo Guduru,2015,9,160.02664550112485
ETH,Ethiopia,Ilubabor,2015,9,280.3091385257164
ETH,Ethiopia,Jimma,2015,9,215.27566017719343
ETH,Ethiopia,Keffa,2015,9,191.4388085386165
ETH,Ethiopia,Kelem Wellega,2015,9,235.28081163568348
ETH,Ethiopia,Mehakelegnaw,2015,9,70.35707497648565
ETH,Ethiopia,Mirab Arsi,2015,9,108.93550700052734
ETH,Ethiopia,Mirab Gojjam,2015,9,220.17885224267465
ETH,Ethiopia,Mirab Hararghe,2015,9,52.0012988417194
ETH,Ethiopia,Mirab Shewa,2015,9,94.4291508593508
ETH,Ethiopia,Mirab Welega,2015,9,318.34593965931214
ETH,Ethiopia,Misraq Gojjam,2015,9,115.83472302628812
ETH,Ethiopia,Misraq Harerge,2015,9,32.51833221491974
ETH,Ethiopia,Misraq Shewa,2015,9,36.25985978324776
ETH,Ethiopia,Misraq Wellega,2015,9,253.95700958665367
ETH,Ethiopia,Misraqawi,2015,9,19.135325163665694
ETH,Ethiopia,North Shewa,2015,9,55.84873381073258
ETH,Ethiopia,Semen Gondar,2015,9,219.9169750853821
ETH,Ethiopia,Semen Wello,2015,9,60.81623033859966
ETH,Ethiopia,Sidama,2015,9,127.1474772279584
ETH,Ethiopia,Silti,2015,9,98.03184722963752
ETH,Ethiopia,Wag Himra,2015,9,39.87887259229668
ETH,Ethiopia,Agew Awi,2015,10,114.0478604351582
ETH,Ethiopia,Alaba,2015,10,51.90852520716923
ETH,Ethiopia,Arsi,2015,10,35.795637889864715
ETH,Ethiopia,Bale,2015,10,95.9905137876453
ETH,Ethiopia,Bench Maji,2015,10,176.88653153666797
ETH,Ethiopia,Borena,2015,10,122.61579428286817
ETH,Ethiopia,Debub Gondar,2015,10,47.48315551266726
ETH,Ethiopia,Debub Mirab Shewa,2015,10,10.893776219300268
ETH,Ethiopia,Debub Omo,2015,10,125.64172242764734
ETH,Ethiopia,Debub Wollo,2015,10,11.98455522317223
ETH,Ethiopia,Debubawi,2015,10,5.46937764153683
ETH,Ethiopia,Fafan,2015,10,16.317125235035657
ETH,Ethiopia,Gamo Gofa,2015,10,236.74276053102977
ETH,Ethiopia,Guji,2015,10,169.63060835298407
ETH,Ethiopia,Gurage,2015,10,27.407400088882515
ETH,Ethiopia,Hadiya,2015,10,58.55914728630485
ETH,Ethiopia,Horo Guduru,2015,10,34.53044346540932
ETH,Ethiopia,Ilubabor,2015,10,158.85342245697626
ETH,Ethiopia,Jimma,2015,10,98.52997570554598
ETH,Ethiopia,Keffa,2015,10,192.95847691733388
ETH,Ethiopia,Kelem Wellega,2015,10,152.1781444621721
ETH,Ethiopia,Mehakelegnaw,2015,10,15.595234908984349
ETH,Ethiopia,Mirab Arsi,2015,10,81.52698738097651
ETH,Ethiopia,Mirab Gojjam,2015,10,71.94322266983714
ETH,Ethiopia,Mirab Hararghe,2015,10,32.83467407851411
ETH,Ethiopia,Mirab Shewa,2015,10,15.791242501570638
ETH,Ethiopia,Mirab Welega,2015,10,167.5168233959334
ETH,Ethiopia,Misraq Gojjam,2015,10,32.13813556879241
ETH,Ethiopia,Misraq Harerge,2015,10,34.67019707424734
ETH,Ethiopia,Misraq Shewa,2015,10,10.34097534958138
ETH,Ethiopia,Misraq Wellega,2015,10,78.94781068764217
ETH,Ethiopia,Misraqawi,2015,10,8.096409276835686
ETH,Ethiopia,North Shewa,2015,10,8.059687556824006
ETH,Ethiopia,Semen Gondar,2015,10,69.19061377525215
ETH,Ethiopia,Semen Wello,2015,10,15.66071569880958
ETH,Ethiopia,Sidama,2015,10,162.4903704900751
ETH,Ethiopia,Silti,2015,10,35.4444772788911
ETH,Ethiopia,Wag Himra,2015,10,12.128960326386414
ETH,Ethiopia,Agew Awi,2015,11,46.7464278660255
ETH,Ethiopia,Alaba,2015,11,20.93412523257729
ETH,Ethiopia,Arsi,2015,11,18.99566723563713
ETH,Ethiopia,Bale,2015,11,37.21771972124234
ETH,Ethiopia,Bench Maji,2015,11,143.33193303541088
ETH,Ethiopia,Borena,2015,11,84.0953172578805
ETH,Ethiopia,Debub Gondar,2015,11,29.57264742649277
ETH,Ethiopia,Debub Mirab Shewa,2015,11,6.207179448382909
ETH,Ethiopia,Debub Omo,2015,11,153.95732495311748
ETH,Ethiopia,Debub Wollo,2015,11,21.90743441052464
ETH,Ethiopia,Debubawi,2015,11,7.796005755970996
ETH,Ethiopia,Fafan,2015,11,11.985229821870153
ETH,Ethiopia,Gamo Gofa,2015,11,119.58031567950988
ETH,Ethiopia,Guji,2015,11,82.39136236424108
ETH,Ethiopia,Gurage,2015,11,10.242800325310249
ETH,Ethiopia,Hadiya,2015,11,27.11985265341153
ETH,Ethiopia,Horo Guduru,2015,11,37.69783154858113
ETH,Ethiopia,Ilubabor,2015,11,72.09543634404028
ETH,Ethiopia,Jimma,2015,11,79.02785386950782
ETH,Ethiopia,Keffa,2015,11,139.67071149790962
ETH,Ethiopia,Kelem Wellega,2015,11,43.33095906719492
ETH,Ethiopia,Mehakelegnaw,2015,11,8.157546838841132
ETH,Ethiopia,Mirab Arsi,2015,11,38.135610264584095
ETH,Ethiopia,Mirab Gojjam,2015,11,39.69460105207053
ETH,Ethiopia,Mirab Hararghe,2015,11,21.45432935469552
ETH,Ethiopia,Mirab Shewa,2015,11,17.18727881874204
ETH,Ethiopia,Mirab Welega,2015,11,34.167076128942384
ETH,Ethiopia,Misraq Gojjam,2015,11,29.728284937536905
ETH,Ethiopia,Misraq Harerge,2015,11,24.35276665557094
ETH,Ethiopia,Misraq Shewa,2015,11,6.677301072576849
ETH,Ethiopia,Misraq Wellega,2015,11,69.31672857636178
ETH,Ethiopia,Misraqawi,2015,11,12.220906742714613
ETH,Ethiopia,North Shewa,2015,11,10.865222051268493
ETH,Ethiopia,Semen Gondar,2015,11,9.775995143760335
ETH,Ethiopia,Semen Wello,2015,11,28.489344678111408
ETH,Ethiopia,Sidama,2015,11,74.66430461216
ETH,Ethiopia,Silti,2015,11,9.352065883571347
ETH,Ethiopia,Wag Himra,2015,11,8.851667180845288
ETH,Ethiopia,Agew Awi,2015,12,11.509108697056028
ETH,Ethiopia,Alaba,2015,12,15.011192750453816
ETH,Ethiopia,Arsi,2015,12,5.550961341332738
ETH,Ethiopia,Bale,2015,12,5.88164145100948
ETH,Ethiopia,Bench Maji,2015,12,60.52203067452928
ETH,Ethiopia,Borena,2015,12,23.81141386114325
ETH,Ethiopia,Debub Gondar,2015,12,14.122512899295288
ETH,Ethiopia,Debub Mirab Shewa,2015,12,3.442479369589395
ETH,Ethiopia,Debub Omo,2015,12,64.27867963920937
ETH,Ethiopia,Debub Wollo,2015,12,10.433712551077052
ETH,Ethiopia,Debubawi,2015,12,10.18842607211236
ETH,Ethiopia,Fafan,2015,12,0.4143837912689158
ETH,Ethiopia,Gamo Gofa,2015,12,40.94078356364356
ETH,Ethiopia,Guji,2015,12,8.615076774809523
ETH,Ethiopia,Gurage,2015,12,9.110689042196324
ETH,Ethiopia,Hadiya,2015,12,20.41754121344576
ETH,Ethiopia,Horo Guduru,2015,12,12.992534303569022
ETH,Ethiopia,Ilubabor,2015,12,44.386704942353646
ETH,Ethiopia,Jimma,2015,12,46.52568349648365
ETH,Ethiopia,Keffa,2015,12,75.35498237806675
ETH,Ethiopia,Kelem Wellega,2015,12,24.49639090977065
ETH,Ethiopia,Mehakelegnaw,2015,12,6.306246241209142
ETH,Ethiopia,Mirab Arsi,2015,12,15.118475530919383
ETH,Ethiopia,Mirab Gojjam,2015,12,13.910950426629638
ETH,Ethiopia,Mirab Hararghe,2015,12,6.596367081488499
ETH,Ethiopia,Mirab Shewa,2015,12,8.490992846244168
ETH,Ethiopia,Mirab Welega,2015,12,13.805514153270993
ETH,Ethiopia,Misraq Gojjam,2015,12,12.67151810800364
ETH,Ethiopia,Misraq Harerge,2015,12,1.1920274922703091
